## ROI	Slice	Cy5	X	Y	A488	FociPerCell	Condition
1	1	23528.449427949745	276.0	79.0	3958	16	Etoposide_B02
1	1	23528.449427949745	298.0	89.0	3488	16	Etoposide_B02
1	1	23528.449427949745	302.0	31.0	4530	16	Etoposide_B02
1	1	23528.449427949745	302.0	123.0	5138	16	Etoposide_B02
1	1	23528.449427949745	309.0	71.0	5038	16	Etoposide_B02
1	1	23528.449427949745	309.0	128.0	3401	16	Etoposide_B02
1	1	23528.449427949745	315.0	81.0	3423	16	Etoposide_B02
1	1	23528.449427949745	316.0	145.0	3731	16	Etoposide_B02
1	1	23528.449427949745	324.0	30.0	3305	16	Etoposide_B02
1	1	23528.449427949745	324.0	69.0	4148	16	Etoposide_B02
1	1	23528.449427949745	327.0	132.0	4794	16	Etoposide_B02
1	1	23528.449427949745	328.0	49.0	5495	16	Etoposide_B02
1	1	23528.449427949745	336.0	55.0	8156	16	Etoposide_B02
1	1	23528.449427949745	342.0	71.0	4128	16	Etoposide_B02
1	1	23528.449427949745	342.0	98.0	5214	16	Etoposide_B02
1	1	23528.449427949745	345.0	86.0	5176	16	Etoposide_B02
2	1	30670.881607252613	609.0	156.0	3236	1	Etoposide_B02
4	1	21958.032268557672	70.0	178.0	3701	11	Etoposide_B02
4	1	21958.032268557672	74.0	161.0	5544	11	Etoposide_B02
4	1	21958.032268557672	82.0	192.0	3859	11	Etoposide_B02
4	1	21958.032268557672	87.0	181.0	4911	11	Etoposide_B02
4	1	21958.032268557672	90.0	176.0	6640	11	Etoposide_B02
4	1	21958.032268557672	95.0	175.0	5029	11	Etoposide_B02
4	1	21958.032268557672	111.0	241.0	3179	11	Etoposide_B02
4	1	21958.032268557672	112.0	223.0	5622	11	Etoposide_B02
4	1	21958.032268557672	115.0	198.0	3488	11	Etoposide_B02
4	1	21958.032268557672	155.0	214.0	3444	11	Etoposide_B02
4	1	21958.032268557672	161.0	228.0	3991	11	Etoposide_B02
6	1	21137.248112532783	477.0	259.0	3638	3	Etoposide_B02
6	1	21137.248112532783	479.0	236.0	4853	3	Etoposide_B02
6	1	21137.248112532783	517.0	227.0	3148	3	Etoposide_B02
10	1	23908.816479183577	766.0	554.0	4519	7	Etoposide_B02
10	1	23908.816479183577	794.0	533.0	3393	7	Etoposide_B02
10	1	23908.816479183577	795.0	544.0	3545	7	Etoposide_B02
10	1	23908.816479183577	809.0	603.0	3674	7	Etoposide_B02
10	1	23908.816479183577	813.0	516.0	3436	7	Etoposide_B02
10	1	23908.816479183577	827.0	457.0	3003	7	Etoposide_B02
10	1	23908.816479183577	848.0	462.0	3566	7	Etoposide_B02
14	1	22334.919265692854	362.0	816.0	4272	12	Etoposide_B02
14	1	22334.919265692854	363.0	783.0	4774	12	Etoposide_B02
14	1	22334.919265692854	369.0	789.0	7257	12	Etoposide_B02
14	1	22334.919265692854	384.0	758.0	4243	12	Etoposide_B02
14	1	22334.919265692854	408.0	788.0	5784	12	Etoposide_B02
14	1	22334.919265692854	409.0	836.0	4349	12	Etoposide_B02
14	1	22334.919265692854	436.0	778.0	3464	12	Etoposide_B02
14	1	22334.919265692854	439.0	796.0	3311	12	Etoposide_B02
14	1	22334.919265692854	440.0	761.0	3232	12	Etoposide_B02
14	1	22334.919265692854	458.0	822.0	4084	12	Etoposide_B02
14	1	22334.919265692854	478.0	768.0	4579	12	Etoposide_B02
14	1	22334.919265692854	484.0	781.0	4147	12	Etoposide_B02
16	1	20646.26453007758	458.0	822.0	4084	14	Etoposide_B02
16	1	20646.26453007758	490.0	884.0	8804	14	Etoposide_B02
16	1	20646.26453007758	509.0	812.0	3235	14	Etoposide_B02
16	1	20646.26453007758	512.0	828.0	4023	14	Etoposide_B02
16	1	20646.26453007758	515.0	904.0	4275	14	Etoposide_B02
16	1	20646.26453007758	524.0	795.0	3204	14	Etoposide_B02
16	1	20646.26453007758	530.0	922.0	3555	14	Etoposide_B02
16	1	20646.26453007758	539.0	928.0	4232	14	Etoposide_B02
16	1	20646.26453007758	541.0	819.0	4100	14	Etoposide_B02
16	1	20646.26453007758	544.0	901.0	3484	14	Etoposide_B02
16	1	20646.26453007758	551.0	836.0	3471	14	Etoposide_B02
16	1	20646.26453007758	559.0	931.0	3545	14	Etoposide_B02
16	1	20646.26453007758	563.0	871.0	3777	14	Etoposide_B02
16	1	20646.26453007758	568.0	908.0	3152	14	Etoposide_B02
17	1	28156.652647775354	168.0	840.0	7058	2	Etoposide_B02
17	1	28156.652647775354	262.0	861.0	3725	2	Etoposide_B02
18	2	22108.032090328332	618.0	191.0	2820	1	Etoposide_B02
20	2	23239.58500660043	574.0	335.0	4221	7	Etoposide_B02
20	2	23239.58500660043	585.0	361.0	8435	7	Etoposide_B02
20	2	23239.58500660043	588.0	415.0	3694	7	Etoposide_B02
20	2	23239.58500660043	592.0	405.0	5541	7	Etoposide_B02
20	2	23239.58500660043	621.0	355.0	3974	7	Etoposide_B02
20	2	23239.58500660043	626.0	370.0	4443	7	Etoposide_B02
20	2	23239.58500660043	646.0	371.0	5195	7	Etoposide_B02
22	2	20063.511825922422	143.0	523.0	6761	12	Etoposide_B02
22	2	20063.511825922422	149.0	501.0	4984	12	Etoposide_B02
22	2	20063.511825922422	149.0	520.0	7849	12	Etoposide_B02
22	2	20063.511825922422	169.0	464.0	3581	12	Etoposide_B02
22	2	20063.511825922422	188.0	522.0	3792	12	Etoposide_B02
22	2	20063.511825922422	219.0	536.0	3219	12	Etoposide_B02
22	2	20063.511825922422	224.0	518.0	3458	12	Etoposide_B02
22	2	20063.511825922422	227.0	528.0	4036	12	Etoposide_B02
22	2	20063.511825922422	243.0	505.0	7893	12	Etoposide_B02
22	2	20063.511825922422	250.0	491.0	4475	12	Etoposide_B02
22	2	20063.511825922422	276.0	429.0	6130	12	Etoposide_B02
22	2	20063.511825922422	276.0	538.0	4094	12	Etoposide_B02
23	2	25895.64401427787	421.0	484.0	4453	1	Etoposide_B02
25	2	22708.95422600908	868.0	637.0	3594	15	Etoposide_B02
25	2	22708.95422600908	870.0	666.0	3255	15	Etoposide_B02
25	2	22708.95422600908	878.0	608.0	6351	15	Etoposide_B02
25	2	22708.95422600908	884.0	569.0	3332	15	Etoposide_B02
25	2	22708.95422600908	887.0	615.0	3172	15	Etoposide_B02
25	2	22708.95422600908	889.0	690.0	3565	15	Etoposide_B02
25	2	22708.95422600908	890.0	698.0	3397	15	Etoposide_B02
25	2	22708.95422600908	894.0	605.0	3602	15	Etoposide_B02
25	2	22708.95422600908	904.0	614.0	3531	15	Etoposide_B02
25	2	22708.95422600908	905.0	580.0	3479	15	Etoposide_B02
25	2	22708.95422600908	911.0	652.0	3128	15	Etoposide_B02
25	2	22708.95422600908	915.0	567.0	3236	15	Etoposide_B02
25	2	22708.95422600908	936.0	615.0	4316	15	Etoposide_B02
25	2	22708.95422600908	940.0	632.0	3737	15	Etoposide_B02
25	2	22708.95422600908	950.0	662.0	3599	15	Etoposide_B02
26	2	24542.82036447787	670.0	671.0	2887	1	Etoposide_B02
27	2	27149.127370673752	381.0	656.0	10129	1	Etoposide_B02
29	2	23851.244323391402	190.0	802.0	3357	41	Etoposide_B02
29	2	23851.244323391402	203.0	811.0	6239	41	Etoposide_B02
29	2	23851.244323391402	208.0	816.0	3462	41	Etoposide_B02
29	2	23851.244323391402	210.0	831.0	5984	41	Etoposide_B02
29	2	23851.244323391402	211.0	761.0	3501	41	Etoposide_B02
29	2	23851.244323391402	213.0	804.0	7210	41	Etoposide_B02
29	2	23851.244323391402	216.0	816.0	4489	41	Etoposide_B02
29	2	23851.244323391402	221.0	746.0	7595	41	Etoposide_B02
29	2	23851.244323391402	222.0	798.0	6136	41	Etoposide_B02
29	2	23851.244323391402	232.0	809.0	3741	41	Etoposide_B02
29	2	23851.244323391402	232.0	846.0	3129	41	Etoposide_B02
29	2	23851.244323391402	238.0	790.0	3356	41	Etoposide_B02
29	2	23851.244323391402	240.0	830.0	3355	41	Etoposide_B02
29	2	23851.244323391402	248.0	809.0	3298	41	Etoposide_B02
29	2	23851.244323391402	250.0	838.0	3835	41	Etoposide_B02
29	2	23851.244323391402	251.0	786.0	6909	41	Etoposide_B02
29	2	23851.244323391402	258.0	730.0	4108	41	Etoposide_B02
29	2	23851.244323391402	258.0	757.0	3387	41	Etoposide_B02
29	2	23851.244323391402	258.0	837.0	4568	41	Etoposide_B02
29	2	23851.244323391402	269.0	858.0	8330	41	Etoposide_B02
29	2	23851.244323391402	270.0	755.0	4728	41	Etoposide_B02
29	2	23851.244323391402	272.0	740.0	3155	41	Etoposide_B02
29	2	23851.244323391402	274.0	752.0	7164	41	Etoposide_B02
29	2	23851.244323391402	277.0	789.0	3675	41	Etoposide_B02
29	2	23851.244323391402	278.0	777.0	5197	41	Etoposide_B02
29	2	23851.244323391402	289.0	805.0	3375	41	Etoposide_B02
29	2	23851.244323391402	290.0	850.0	3924	41	Etoposide_B02
29	2	23851.244323391402	291.0	830.0	5016	41	Etoposide_B02
29	2	23851.244323391402	294.0	766.0	3431	41	Etoposide_B02
29	2	23851.244323391402	295.0	759.0	3708	41	Etoposide_B02
29	2	23851.244323391402	301.0	864.0	4227	41	Etoposide_B02
29	2	23851.244323391402	302.0	813.0	3295	41	Etoposide_B02
29	2	23851.244323391402	303.0	774.0	4539	41	Etoposide_B02
29	2	23851.244323391402	305.0	821.0	3093	41	Etoposide_B02
29	2	23851.244323391402	313.0	821.0	3496	41	Etoposide_B02
29	2	23851.244323391402	320.0	792.0	3425	41	Etoposide_B02
29	2	23851.244323391402	320.0	833.0	6027	41	Etoposide_B02
29	2	23851.244323391402	325.0	820.0	3969	41	Etoposide_B02
29	2	23851.244323391402	329.0	804.0	8177	41	Etoposide_B02
29	2	23851.244323391402	330.0	847.0	5217	41	Etoposide_B02
29	2	23851.244323391402	343.0	780.0	3553	41	Etoposide_B02
30	3	21705.69625167336	761.0	120.0	3631	2	Etoposide_B02
30	3	21705.69625167336	792.0	148.0	3237	2	Etoposide_B02
31	3	19914.62343501418	294.0	118.0	3516	12	Etoposide_B02
31	3	19914.62343501418	295.0	177.0	6553	12	Etoposide_B02
31	3	19914.62343501418	306.0	201.0	2994	12	Etoposide_B02
31	3	19914.62343501418	308.0	183.0	3851	12	Etoposide_B02
31	3	19914.62343501418	332.0	143.0	3300	12	Etoposide_B02
31	3	19914.62343501418	335.0	196.0	3954	12	Etoposide_B02
31	3	19914.62343501418	363.0	140.0	3257	12	Etoposide_B02
31	3	19914.62343501418	366.0	165.0	3149	12	Etoposide_B02
31	3	19914.62343501418	369.0	96.0	3878	12	Etoposide_B02
31	3	19914.62343501418	373.0	120.0	3059	12	Etoposide_B02
31	3	19914.62343501418	374.0	157.0	4441	12	Etoposide_B02
31	3	19914.62343501418	380.0	114.0	3320	12	Etoposide_B02
32	3	31666.62680488708	702.0	277.0	3000	1	Etoposide_B02
33	3	18489.82848777481	256.0	366.0	4188	7	Etoposide_B02
33	3	18489.82848777481	268.0	269.0	3049	7	Etoposide_B02
33	3	18489.82848777481	272.0	394.0	3131	7	Etoposide_B02
33	3	18489.82848777481	307.0	392.0	4542	7	Etoposide_B02
33	3	18489.82848777481	334.0	264.0	4405	7	Etoposide_B02
33	3	18489.82848777481	345.0	317.0	4089	7	Etoposide_B02
33	3	18489.82848777481	366.0	300.0	2978	7	Etoposide_B02
34	3	24031.14047600589	799.0	372.0	5327	3	Etoposide_B02
34	3	24031.14047600589	815.0	395.0	4872	3	Etoposide_B02
34	3	24031.14047600589	860.0	381.0	4411	3	Etoposide_B02
35	3	25333.485384236104	202.0	441.0	10005	2	Etoposide_B02
35	3	25333.485384236104	256.0	366.0	4188	2	Etoposide_B02
36	3	21796.441329179648	706.0	441.0	3579	5	Etoposide_B02
36	3	21796.441329179648	712.0	394.0	3599	5	Etoposide_B02
36	3	21796.441329179648	715.0	436.0	4748	5	Etoposide_B02
36	3	21796.441329179648	719.0	446.0	3554	5	Etoposide_B02
36	3	21796.441329179648	755.0	401.0	3795	5	Etoposide_B02
37	3	21529.24489495024	394.0	488.0	2845	4	Etoposide_B02
37	3	21529.24489495024	414.0	414.0	3909	4	Etoposide_B02
37	3	21529.24489495024	427.0	500.0	5740	4	Etoposide_B02
37	3	21529.24489495024	465.0	406.0	3765	4	Etoposide_B02
39	3	40313.62222582213	780.0	542.0	3116	10	Etoposide_B02
39	3	40313.62222582213	782.0	591.0	3689	10	Etoposide_B02
39	3	40313.62222582213	785.0	658.0	3365	10	Etoposide_B02
39	3	40313.62222582213	788.0	551.0	3155	10	Etoposide_B02
39	3	40313.62222582213	798.0	649.0	4805	10	Etoposide_B02
39	3	40313.62222582213	802.0	596.0	4841	10	Etoposide_B02
39	3	40313.62222582213	803.0	627.0	3228	10	Etoposide_B02
39	3	40313.62222582213	804.0	552.0	4617	10	Etoposide_B02
39	3	40313.62222582213	818.0	650.0	3310	10	Etoposide_B02
39	3	40313.62222582213	838.0	580.0	4161	10	Etoposide_B02
40	3	26417.83121835344	575.0	724.0	4577	38	Etoposide_B02
40	3	26417.83121835344	580.0	720.0	3774	38	Etoposide_B02
40	3	26417.83121835344	585.0	707.0	3098	38	Etoposide_B02
40	3	26417.83121835344	589.0	749.0	3416	38	Etoposide_B02
40	3	26417.83121835344	590.0	760.0	3843	38	Etoposide_B02
40	3	26417.83121835344	592.0	755.0	4293	38	Etoposide_B02
40	3	26417.83121835344	595.0	763.0	3588	38	Etoposide_B02
40	3	26417.83121835344	596.0	722.0	3779	38	Etoposide_B02
40	3	26417.83121835344	602.0	746.0	3850	38	Etoposide_B02
40	3	26417.83121835344	603.0	767.0	6142	38	Etoposide_B02
40	3	26417.83121835344	607.0	748.0	4329	38	Etoposide_B02
40	3	26417.83121835344	608.0	685.0	3195	38	Etoposide_B02
40	3	26417.83121835344	608.0	740.0	5040	38	Etoposide_B02
40	3	26417.83121835344	610.0	753.0	3289	38	Etoposide_B02
40	3	26417.83121835344	613.0	778.0	4359	38	Etoposide_B02
40	3	26417.83121835344	616.0	766.0	6413	38	Etoposide_B02
40	3	26417.83121835344	622.0	714.0	5109	38	Etoposide_B02
40	3	26417.83121835344	625.0	710.0	8333	38	Etoposide_B02
40	3	26417.83121835344	627.0	732.0	3369	38	Etoposide_B02
40	3	26417.83121835344	632.0	691.0	5026	38	Etoposide_B02
40	3	26417.83121835344	637.0	690.0	3495	38	Etoposide_B02
40	3	26417.83121835344	641.0	780.0	3326	38	Etoposide_B02
40	3	26417.83121835344	650.0	749.0	4469	38	Etoposide_B02
40	3	26417.83121835344	651.0	698.0	5207	38	Etoposide_B02
40	3	26417.83121835344	661.0	698.0	4661	38	Etoposide_B02
40	3	26417.83121835344	661.0	745.0	3951	38	Etoposide_B02
40	3	26417.83121835344	663.0	782.0	8893	38	Etoposide_B02
40	3	26417.83121835344	664.0	764.0	4443	38	Etoposide_B02
40	3	26417.83121835344	665.0	728.0	3512	38	Etoposide_B02
40	3	26417.83121835344	671.0	741.0	5821	38	Etoposide_B02
40	3	26417.83121835344	672.0	728.0	3919	38	Etoposide_B02
40	3	26417.83121835344	675.0	718.0	3657	38	Etoposide_B02
40	3	26417.83121835344	681.0	768.0	5869	38	Etoposide_B02
40	3	26417.83121835344	684.0	762.0	3499	38	Etoposide_B02
40	3	26417.83121835344	685.0	727.0	4234	38	Etoposide_B02
40	3	26417.83121835344	700.0	710.0	4748	38	Etoposide_B02
40	3	26417.83121835344	709.0	779.0	7072	38	Etoposide_B02
40	3	26417.83121835344	720.0	769.0	3893	38	Etoposide_B02
41	4	22592.204179678116	519.0	144.0	3716	2	Etoposide_B02
41	4	22592.204179678116	562.0	67.0	3328	2	Etoposide_B02
42	4	48606.24971687429	266.0	223.0	3163	4	Etoposide_B02
42	4	48606.24971687429	295.0	212.0	3046	4	Etoposide_B02
42	4	48606.24971687429	304.0	178.0	3600	4	Etoposide_B02
42	4	48606.24971687429	312.0	229.0	4333	4	Etoposide_B02
43	4	23176.421764327108	829.0	333.0	4187	5	Etoposide_B02
43	4	23176.421764327108	852.0	273.0	4109	5	Etoposide_B02
43	4	23176.421764327108	863.0	302.0	4639	5	Etoposide_B02
43	4	23176.421764327108	863.0	373.0	5507	5	Etoposide_B02
43	4	23176.421764327108	887.0	353.0	3360	5	Etoposide_B02
44	4	14930.738223879462	125.0	346.0	7485	23	Etoposide_B02
44	4	14930.738223879462	128.0	352.0	4066	23	Etoposide_B02
44	4	14930.738223879462	138.0	354.0	3172	23	Etoposide_B02
44	4	14930.738223879462	139.0	381.0	3886	23	Etoposide_B02
44	4	14930.738223879462	142.0	371.0	4696	23	Etoposide_B02
44	4	14930.738223879462	145.0	367.0	4129	23	Etoposide_B02
44	4	14930.738223879462	150.0	361.0	7607	23	Etoposide_B02
44	4	14930.738223879462	150.0	368.0	4322	23	Etoposide_B02
44	4	14930.738223879462	151.0	317.0	3856	23	Etoposide_B02
44	4	14930.738223879462	152.0	362.0	6488	23	Etoposide_B02
44	4	14930.738223879462	166.0	361.0	4953	23	Etoposide_B02
44	4	14930.738223879462	171.0	360.0	8203	23	Etoposide_B02
44	4	14930.738223879462	172.0	312.0	3418	23	Etoposide_B02
44	4	14930.738223879462	178.0	405.0	3630	23	Etoposide_B02
44	4	14930.738223879462	182.0	308.0	5545	23	Etoposide_B02
44	4	14930.738223879462	186.0	329.0	4629	23	Etoposide_B02
44	4	14930.738223879462	189.0	397.0	3819	23	Etoposide_B02
44	4	14930.738223879462	194.0	309.0	6826	23	Etoposide_B02
44	4	14930.738223879462	205.0	344.0	3781	23	Etoposide_B02
44	4	14930.738223879462	206.0	330.0	3959	23	Etoposide_B02
44	4	14930.738223879462	208.0	318.0	3441	23	Etoposide_B02
44	4	14930.738223879462	210.0	364.0	3534	23	Etoposide_B02
44	4	14930.738223879462	221.0	334.0	10112	23	Etoposide_B02
45	4	30415.820014662757	315.0	396.0	3138	1	Etoposide_B02
47	4	21638.178469841732	430.0	544.0	4065	5	Etoposide_B02
47	4	21638.178469841732	469.0	531.0	6579	5	Etoposide_B02
47	4	21638.178469841732	500.0	539.0	2956	5	Etoposide_B02
47	4	21638.178469841732	508.0	577.0	5545	5	Etoposide_B02
47	4	21638.178469841732	520.0	585.0	3065	5	Etoposide_B02
48	4	19306.088342762847	194.0	531.0	3059	8	Etoposide_B02
48	4	19306.088342762847	212.0	547.0	3481	8	Etoposide_B02
48	4	19306.088342762847	219.0	516.0	4357	8	Etoposide_B02
48	4	19306.088342762847	225.0	572.0	4539	8	Etoposide_B02
48	4	19306.088342762847	232.0	607.0	5140	8	Etoposide_B02
48	4	19306.088342762847	247.0	504.0	5600	8	Etoposide_B02
48	4	19306.088342762847	257.0	559.0	5527	8	Etoposide_B02
48	4	19306.088342762847	267.0	513.0	2956	8	Etoposide_B02
49	4	26665.033202271734	619.0	764.0	3806	8	Etoposide_B02
49	4	26665.033202271734	623.0	735.0	3646	8	Etoposide_B02
49	4	26665.033202271734	648.0	713.0	3812	8	Etoposide_B02
49	4	26665.033202271734	651.0	717.0	3993	8	Etoposide_B02
49	4	26665.033202271734	670.0	669.0	12654	8	Etoposide_B02
49	4	26665.033202271734	722.0	700.0	4594	8	Etoposide_B02
49	4	26665.033202271734	736.0	704.0	3835	8	Etoposide_B02
49	4	26665.033202271734	736.0	713.0	2928	8	Etoposide_B02
50	4	25524.62910284464	851.0	782.0	3618	3	Etoposide_B02
50	4	25524.62910284464	876.0	732.0	3449	3	Etoposide_B02
50	4	25524.62910284464	880.0	770.0	3103	3	Etoposide_B02
52	4	35301.63909708139	61.0	863.0	3539	3	Etoposide_B02
52	4	35301.63909708139	69.0	896.0	6160	3	Etoposide_B02
52	4	35301.63909708139	79.0	846.0	3446	3	Etoposide_B02
53	5	2616.1085190585295	127.0	172.0	4136	13	Ctrl_B02
53	5	2616.1085190585295	128.0	145.0	3091	13	Ctrl_B02
53	5	2616.1085190585295	136.0	160.0	3849	13	Ctrl_B02
53	5	2616.1085190585295	161.0	88.0	5002	13	Ctrl_B02
53	5	2616.1085190585295	162.0	99.0	3308	13	Ctrl_B02
53	5	2616.1085190585295	170.0	112.0	5682	13	Ctrl_B02
53	5	2616.1085190585295	178.0	103.0	4021	13	Ctrl_B02
53	5	2616.1085190585295	178.0	150.0	7734	13	Ctrl_B02
53	5	2616.1085190585295	184.0	103.0	3835	13	Ctrl_B02
53	5	2616.1085190585295	185.0	139.0	7760	13	Ctrl_B02
53	5	2616.1085190585295	192.0	97.0	10217	13	Ctrl_B02
53	5	2616.1085190585295	200.0	123.0	11679	13	Ctrl_B02
53	5	2616.1085190585295	220.0	114.0	4188	13	Ctrl_B02
57	5	953.7739144901014	450.0	367.0	2938	1	Ctrl_B02
60	5	1029.670977134538	734.0	411.0	8251	7	Ctrl_B02
60	5	1029.670977134538	736.0	419.0	3734	7	Ctrl_B02
60	5	1029.670977134538	757.0	423.0	3380	7	Ctrl_B02
60	5	1029.670977134538	776.0	432.0	11933	7	Ctrl_B02
60	5	1029.670977134538	783.0	416.0	10433	7	Ctrl_B02
60	5	1029.670977134538	789.0	389.0	13566	7	Ctrl_B02
60	5	1029.670977134538	790.0	404.0	9277	7	Ctrl_B02
61	5	2221.5002236135956	129.0	413.0	6061	8	Ctrl_B02
61	5	2221.5002236135956	140.0	516.0	3199	8	Ctrl_B02
61	5	2221.5002236135956	148.0	489.0	3253	8	Ctrl_B02
61	5	2221.5002236135956	149.0	399.0	3289	8	Ctrl_B02
61	5	2221.5002236135956	184.0	418.0	4015	8	Ctrl_B02
61	5	2221.5002236135956	187.0	453.0	5827	8	Ctrl_B02
61	5	2221.5002236135956	192.0	456.0	3635	8	Ctrl_B02
61	5	2221.5002236135956	207.0	473.0	3803	8	Ctrl_B02
62	5	913.2456910309608	140.0	516.0	3199	1	Ctrl_B02
67	5	857.1636183508612	420.0	808.0	3233	2	Ctrl_B02
67	5	857.1636183508612	529.0	846.0	3106	2	Ctrl_B02
74	6	3267.815889106009	73.0	403.0	3678	17	Ctrl_B02
74	6	3267.815889106009	78.0	428.0	3064	17	Ctrl_B02
74	6	3267.815889106009	79.0	351.0	7961	17	Ctrl_B02
74	6	3267.815889106009	97.0	334.0	5875	17	Ctrl_B02
74	6	3267.815889106009	114.0	368.0	7725	17	Ctrl_B02
74	6	3267.815889106009	123.0	366.0	5359	17	Ctrl_B02
74	6	3267.815889106009	130.0	323.0	4430	17	Ctrl_B02
74	6	3267.815889106009	140.0	325.0	6795	17	Ctrl_B02
74	6	3267.815889106009	145.0	426.0	11698	17	Ctrl_B02
74	6	3267.815889106009	148.0	355.0	7663	17	Ctrl_B02
74	6	3267.815889106009	155.0	374.0	4050	17	Ctrl_B02
74	6	3267.815889106009	156.0	398.0	5840	17	Ctrl_B02
74	6	3267.815889106009	161.0	330.0	5941	17	Ctrl_B02
74	6	3267.815889106009	164.0	388.0	6095	17	Ctrl_B02
74	6	3267.815889106009	164.0	420.0	8372	17	Ctrl_B02
74	6	3267.815889106009	170.0	368.0	4645	17	Ctrl_B02
74	6	3267.815889106009	199.0	366.0	5771	17	Ctrl_B02
77	6	3885.3884159771414	137.0	516.0	8045	12	Ctrl_B02
77	6	3885.3884159771414	139.0	536.0	5920	12	Ctrl_B02
77	6	3885.3884159771414	147.0	492.0	12336	12	Ctrl_B02
77	6	3885.3884159771414	165.0	564.0	3377	12	Ctrl_B02
77	6	3885.3884159771414	194.0	548.0	6660	12	Ctrl_B02
77	6	3885.3884159771414	206.0	485.0	11610	12	Ctrl_B02
77	6	3885.3884159771414	209.0	490.0	5884	12	Ctrl_B02
77	6	3885.3884159771414	210.0	519.0	9439	12	Ctrl_B02
77	6	3885.3884159771414	212.0	533.0	11936	12	Ctrl_B02
77	6	3885.3884159771414	227.0	577.0	5235	12	Ctrl_B02
77	6	3885.3884159771414	229.0	519.0	8524	12	Ctrl_B02
77	6	3885.3884159771414	235.0	554.0	3022	12	Ctrl_B02
80	6	4286.801852387844	96.0	682.0	9429	19	Ctrl_B02
80	6	4286.801852387844	127.0	775.0	3149	19	Ctrl_B02
80	6	4286.801852387844	142.0	688.0	5072	19	Ctrl_B02
80	6	4286.801852387844	143.0	684.0	6107	19	Ctrl_B02
80	6	4286.801852387844	152.0	784.0	4081	19	Ctrl_B02
80	6	4286.801852387844	160.0	706.0	5465	19	Ctrl_B02
80	6	4286.801852387844	169.0	696.0	5914	19	Ctrl_B02
80	6	4286.801852387844	173.0	778.0	5258	19	Ctrl_B02
80	6	4286.801852387844	173.0	785.0	5294	19	Ctrl_B02
80	6	4286.801852387844	178.0	776.0	3852	19	Ctrl_B02
80	6	4286.801852387844	191.0	786.0	4480	19	Ctrl_B02
80	6	4286.801852387844	205.0	768.0	13580	19	Ctrl_B02
80	6	4286.801852387844	206.0	789.0	4275	19	Ctrl_B02
80	6	4286.801852387844	212.0	708.0	7445	19	Ctrl_B02
80	6	4286.801852387844	216.0	742.0	3312	19	Ctrl_B02
80	6	4286.801852387844	222.0	760.0	5388	19	Ctrl_B02
80	6	4286.801852387844	222.0	772.0	7707	19	Ctrl_B02
80	6	4286.801852387844	224.0	711.0	4167	19	Ctrl_B02
80	6	4286.801852387844	229.0	753.0	3304	19	Ctrl_B02
84	7	2470.670591751345	759.0	169.0	9031	16	Ctrl_B02
84	7	2470.670591751345	763.0	162.0	5099	16	Ctrl_B02
84	7	2470.670591751345	767.0	197.0	6239	16	Ctrl_B02
84	7	2470.670591751345	775.0	241.0	5016	16	Ctrl_B02
84	7	2470.670591751345	792.0	175.0	4809	16	Ctrl_B02
84	7	2470.670591751345	792.0	250.0	6917	16	Ctrl_B02
84	7	2470.670591751345	800.0	190.0	8932	16	Ctrl_B02
84	7	2470.670591751345	803.0	157.0	7765	16	Ctrl_B02
84	7	2470.670591751345	814.0	235.0	13374	16	Ctrl_B02
84	7	2470.670591751345	815.0	162.0	3450	16	Ctrl_B02
84	7	2470.670591751345	829.0	190.0	4413	16	Ctrl_B02
84	7	2470.670591751345	842.0	203.0	6257	16	Ctrl_B02
84	7	2470.670591751345	844.0	157.0	4624	16	Ctrl_B02
84	7	2470.670591751345	846.0	241.0	7092	16	Ctrl_B02
84	7	2470.670591751345	861.0	246.0	8186	16	Ctrl_B02
84	7	2470.670591751345	874.0	192.0	8458	16	Ctrl_B02
89	7	2275.094513810064	525.0	438.0	3804	6	Ctrl_B02
89	7	2275.094513810064	535.0	407.0	4442	6	Ctrl_B02
89	7	2275.094513810064	538.0	376.0	4279	6	Ctrl_B02
89	7	2275.094513810064	539.0	420.0	4211	6	Ctrl_B02
89	7	2275.094513810064	542.0	435.0	5731	6	Ctrl_B02
89	7	2275.094513810064	576.0	383.0	6660	6	Ctrl_B02
90	7	1946.5781570932786	635.0	496.0	4284	12	Ctrl_B02
90	7	1946.5781570932786	637.0	500.0	4067	12	Ctrl_B02
90	7	1946.5781570932786	675.0	500.0	4466	12	Ctrl_B02
90	7	1946.5781570932786	683.0	481.0	5595	12	Ctrl_B02
90	7	1946.5781570932786	692.0	435.0	4480	12	Ctrl_B02
90	7	1946.5781570932786	693.0	493.0	7726	12	Ctrl_B02
90	7	1946.5781570932786	707.0	443.0	7100	12	Ctrl_B02
90	7	1946.5781570932786	717.0	477.0	3154	12	Ctrl_B02
90	7	1946.5781570932786	727.0	519.0	7115	12	Ctrl_B02
90	7	1946.5781570932786	732.0	471.0	9223	12	Ctrl_B02
90	7	1946.5781570932786	752.0	464.0	5173	12	Ctrl_B02
90	7	1946.5781570932786	756.0	464.0	3343	12	Ctrl_B02
93	7	3381.696336268106	418.0	634.0	9707	13	Ctrl_B02
93	7	3381.696336268106	427.0	655.0	3342	13	Ctrl_B02
93	7	3381.696336268106	469.0	584.0	6559	13	Ctrl_B02
93	7	3381.696336268106	470.0	623.0	3617	13	Ctrl_B02
