## ROI	Slice	EdU	X	Y	Cy5	FociPerCell	Condition
215	27	10081.728732014388	153.0	817.0	1066	2	shSTN1
217	28	22594.11043525665	649.0	328.0	1364	5	shSTN1
217	28	22594.11043525665	666.0	252.0	2438	5	shSTN1
217	28	22594.11043525665	767.0	350.0	1342	5	shSTN1
217	28	22594.11043525665	796.0	423.0	1878	5	shSTN1
217	28	22594.11043525665	805.0	315.0	2805	5	shSTN1
218	28	17667.352538867017	219.0	394.0	1652	7	shSTN1
218	28	17667.352538867017	243.0	376.0	2567	7	shSTN1
218	28	17667.352538867017	249.0	459.0	3561	7	shSTN1
218	28	17667.352538867017	270.0	477.0	3584	7	shSTN1
218	28	17667.352538867017	280.0	451.0	1215	7	shSTN1
218	28	17667.352538867017	337.0	485.0	1621	7	shSTN1
218	28	17667.352538867017	354.0	353.0	2769	7	shSTN1
220	28	13882.371476888387	287.0	673.0	1248	1	shSTN1
221	28	14142.74060347083	756.0	630.0	1170	7	shSTN1
221	28	14142.74060347083	816.0	712.0	1576	7	shSTN1
221	28	14142.74060347083	832.0	679.0	1282	7	shSTN1
221	28	14142.74060347083	848.0	706.0	1177	7	shSTN1
221	28	14142.74060347083	851.0	637.0	1114	7	shSTN1
221	28	14142.74060347083	856.0	741.0	1156	7	shSTN1
221	28	14142.74060347083	872.0	682.0	1378	7	shSTN1
222	28	16698.17457721484	595.0	867.0	1812	10	shSTN1
222	28	16698.17457721484	603.0	900.0	1887	10	shSTN1
222	28	16698.17457721484	610.0	877.0	2538	10	shSTN1
222	28	16698.17457721484	630.0	822.0	3213	10	shSTN1
222	28	16698.17457721484	638.0	851.0	1206	10	shSTN1
222	28	16698.17457721484	654.0	873.0	1162	10	shSTN1
222	28	16698.17457721484	678.0	903.0	1412	10	shSTN1
222	28	16698.17457721484	706.0	917.0	1223	10	shSTN1
222	28	16698.17457721484	710.0	952.0	1447	10	shSTN1
222	28	16698.17457721484	767.0	883.0	1576	10	shSTN1
223	28	16151.43660542077	347.0	910.0	1827	5	shSTN1
223	28	16151.43660542077	366.0	874.0	1886	5	shSTN1
223	28	16151.43660542077	384.0	918.0	1342	5	shSTN1
223	28	16151.43660542077	389.0	998.0	2137	5	shSTN1
223	28	16151.43660542077	398.0	870.0	1716	5	shSTN1
225	29	23585.025684625023	551.0	436.0	1467	11	shSTN1
225	29	23585.025684625023	569.0	441.0	1593	11	shSTN1
225	29	23585.025684625023	575.0	445.0	1409	11	shSTN1
225	29	23585.025684625023	583.0	362.0	1197	11	shSTN1
225	29	23585.025684625023	587.0	435.0	1715	11	shSTN1
225	29	23585.025684625023	590.0	396.0	2029	11	shSTN1
225	29	23585.025684625023	594.0	406.0	1256	11	shSTN1
225	29	23585.025684625023	610.0	365.0	1335	11	shSTN1
225	29	23585.025684625023	624.0	431.0	1525	11	shSTN1
225	29	23585.025684625023	628.0	412.0	1496	11	shSTN1
225	29	23585.025684625023	641.0	405.0	2549	11	shSTN1
227	29	24588.413833902163	719.0	523.0	1100	12	shSTN1
227	29	24588.413833902163	730.0	567.0	1643	12	shSTN1
227	29	24588.413833902163	740.0	568.0	2214	12	shSTN1
227	29	24588.413833902163	744.0	633.0	1887	12	shSTN1
227	29	24588.413833902163	768.0	563.0	1810	12	shSTN1
227	29	24588.413833902163	786.0	514.0	2057	12	shSTN1
227	29	24588.413833902163	790.0	555.0	1902	12	shSTN1
227	29	24588.413833902163	799.0	528.0	1678	12	shSTN1
227	29	24588.413833902163	799.0	638.0	2418	12	shSTN1
227	29	24588.413833902163	802.0	618.0	2347	12	shSTN1
227	29	24588.413833902163	806.0	640.0	1587	12	shSTN1
227	29	24588.413833902163	834.0	595.0	1436	12	shSTN1
229	29	29023.04105949916	423.0	841.0	1193	20	shSTN1
229	29	29023.04105949916	433.0	883.0	1456	20	shSTN1
229	29	29023.04105949916	439.0	875.0	3390	20	shSTN1
229	29	29023.04105949916	456.0	896.0	2093	20	shSTN1
229	29	29023.04105949916	465.0	819.0	3382	20	shSTN1
229	29	29023.04105949916	465.0	890.0	1741	20	shSTN1
229	29	29023.04105949916	474.0	806.0	3538	20	shSTN1
229	29	29023.04105949916	475.0	843.0	1520	20	shSTN1
229	29	29023.04105949916	494.0	809.0	2544	20	shSTN1
229	29	29023.04105949916	494.0	826.0	1837	20	shSTN1
229	29	29023.04105949916	498.0	786.0	1472	20	shSTN1
229	29	29023.04105949916	505.0	825.0	2675	20	shSTN1
229	29	29023.04105949916	517.0	846.0	1335	20	shSTN1
229	29	29023.04105949916	520.0	805.0	1670	20	shSTN1
229	29	29023.04105949916	528.0	758.0	1701	20	shSTN1
229	29	29023.04105949916	529.0	798.0	2603	20	shSTN1
229	29	29023.04105949916	540.0	798.0	3495	20	shSTN1
229	29	29023.04105949916	542.0	811.0	2199	20	shSTN1
229	29	29023.04105949916	554.0	818.0	2180	20	shSTN1
229	29	29023.04105949916	582.0	778.0	2220	20	shSTN1
230	29	22111.978918393783	140.0	844.0	1694	28	shSTN1
230	29	22111.978918393783	146.0	811.0	1318	28	shSTN1
230	29	22111.978918393783	149.0	793.0	1940	28	shSTN1
230	29	22111.978918393783	150.0	833.0	2283	28	shSTN1
230	29	22111.978918393783	157.0	868.0	1979	28	shSTN1
230	29	22111.978918393783	162.0	901.0	1135	28	shSTN1
230	29	22111.978918393783	164.0	807.0	1404	28	shSTN1
230	29	22111.978918393783	166.0	849.0	1897	28	shSTN1
230	29	22111.978918393783	173.0	872.0	1356	28	shSTN1
230	29	22111.978918393783	176.0	774.0	2050	28	shSTN1
230	29	22111.978918393783	181.0	925.0	2648	28	shSTN1
230	29	22111.978918393783	187.0	859.0	1271	28	shSTN1
230	29	22111.978918393783	187.0	928.0	2258	28	shSTN1
230	29	22111.978918393783	188.0	799.0	1188	28	shSTN1
230	29	22111.978918393783	195.0	828.0	1339	28	shSTN1
230	29	22111.978918393783	197.0	921.0	1534	28	shSTN1
230	29	22111.978918393783	199.0	772.0	1241	28	shSTN1
230	29	22111.978918393783	204.0	800.0	2724	28	shSTN1
230	29	22111.978918393783	208.0	744.0	1466	28	shSTN1
230	29	22111.978918393783	219.0	825.0	1277	28	shSTN1
230	29	22111.978918393783	224.0	881.0	3494	28	shSTN1
230	29	22111.978918393783	225.0	787.0	1561	28	shSTN1
230	29	22111.978918393783	244.0	872.0	1309	28	shSTN1
230	29	22111.978918393783	245.0	764.0	2352	28	shSTN1
230	29	22111.978918393783	255.0	905.0	1329	28	shSTN1
230	29	22111.978918393783	259.0	887.0	3550	28	shSTN1
230	29	22111.978918393783	260.0	892.0	3553	28	shSTN1
230	29	22111.978918393783	281.0	845.0	1502	28	shSTN1
231	29	27740.568781689806	720.0	875.0	1763	12	shSTN1
231	29	27740.568781689806	756.0	796.0	1887	12	shSTN1
231	29	27740.568781689806	759.0	829.0	1252	12	shSTN1
231	29	27740.568781689806	761.0	884.0	1584	12	shSTN1
231	29	27740.568781689806	764.0	855.0	2172	12	shSTN1
231	29	27740.568781689806	769.0	896.0	1348	12	shSTN1
231	29	27740.568781689806	776.0	830.0	1330	12	shSTN1
231	29	27740.568781689806	781.0	812.0	1304	12	shSTN1
231	29	27740.568781689806	782.0	878.0	1325	12	shSTN1
231	29	27740.568781689806	792.0	838.0	3497	12	shSTN1
231	29	27740.568781689806	810.0	807.0	1295	12	shSTN1
231	29	27740.568781689806	832.0	836.0	1468	12	shSTN1
232	30	11124.601773787364	664.0	140.0	1416	9	shSTN1
232	30	11124.601773787364	665.0	93.0	1295	9	shSTN1
232	30	11124.601773787364	683.0	114.0	1460	9	shSTN1
232	30	11124.601773787364	710.0	96.0	1663	9	shSTN1
232	30	11124.601773787364	723.0	71.0	1195	9	shSTN1
232	30	11124.601773787364	745.0	131.0	1096	9	shSTN1
232	30	11124.601773787364	750.0	149.0	1065	9	shSTN1
232	30	11124.601773787364	807.0	73.0	1076	9	shSTN1
232	30	11124.601773787364	835.0	125.0	1286	9	shSTN1
233	30	15298.88384076784	624.0	329.0	1639	6	shSTN1
233	30	15298.88384076784	628.0	275.0	2970	6	shSTN1
233	30	15298.88384076784	645.0	316.0	1483	6	shSTN1
233	30	15298.88384076784	695.0	335.0	1057	6	shSTN1
233	30	15298.88384076784	698.0	269.0	2052	6	shSTN1
233	30	15298.88384076784	714.0	323.0	1623	6	shSTN1
234	30	9730.069962261021	420.0	475.0	1345	6	shSTN1
234	30	9730.069962261021	424.0	547.0	1132	6	shSTN1
234	30	9730.069962261021	445.0	560.0	1641	6	shSTN1
234	30	9730.069962261021	449.0	492.0	1224	6	shSTN1
234	30	9730.069962261021	451.0	460.0	2388	6	shSTN1
234	30	9730.069962261021	487.0	495.0	1478	6	shSTN1
235	30	22613.409800840254	135.0	555.0	1210	12	shSTN1
235	30	22613.409800840254	137.0	531.0	1021	12	shSTN1
235	30	22613.409800840254	158.0	509.0	1143	12	shSTN1
235	30	22613.409800840254	172.0	646.0	1531	12	shSTN1
235	30	22613.409800840254	173.0	491.0	2474	12	shSTN1
235	30	22613.409800840254	180.0	538.0	1228	12	shSTN1
235	30	22613.409800840254	205.0	462.0	3655	12	shSTN1
235	30	22613.409800840254	218.0	620.0	1098	12	shSTN1
235	30	22613.409800840254	227.0	568.0	2481	12	shSTN1
235	30	22613.409800840254	243.0	594.0	1632	12	shSTN1
235	30	22613.409800840254	250.0	469.0	1978	12	shSTN1
235	30	22613.409800840254	258.0	463.0	1250	12	shSTN1
236	30	10679.449309010502	636.0	620.0	1169	5	shSTN1
236	30	10679.449309010502	663.0	614.0	1662	5	shSTN1
236	30	10679.449309010502	688.0	611.0	1525	5	shSTN1
236	30	10679.449309010502	690.0	684.0	1769	5	shSTN1
236	30	10679.449309010502	722.0	558.0	1212	5	shSTN1
237	30	21980.47477536889	543.0	822.0	1325	15	shSTN1
237	30	21980.47477536889	546.0	787.0	2775	15	shSTN1
237	30	21980.47477536889	562.0	806.0	1435	15	shSTN1
237	30	21980.47477536889	564.0	765.0	1539	15	shSTN1
237	30	21980.47477536889	583.0	871.0	1567	15	shSTN1
237	30	21980.47477536889	598.0	782.0	1545	15	shSTN1
237	30	21980.47477536889	601.0	762.0	1601	15	shSTN1
237	30	21980.47477536889	606.0	816.0	1687	15	shSTN1
237	30	21980.47477536889	611.0	784.0	1773	15	shSTN1
237	30	21980.47477536889	616.0	791.0	2044	15	shSTN1
237	30	21980.47477536889	639.0	818.0	1425	15	shSTN1
237	30	21980.47477536889	640.0	860.0	1304	15	shSTN1
237	30	21980.47477536889	651.0	844.0	1351	15	shSTN1
237	30	21980.47477536889	675.0	858.0	1419	15	shSTN1
237	30	21980.47477536889	681.0	866.0	1556	15	shSTN1
238	30	19668.03279068868	752.0	883.0	1277	10	shSTN1
238	30	19668.03279068868	753.0	869.0	1592	10	shSTN1
238	30	19668.03279068868	762.0	907.0	1353	10	shSTN1
238	30	19668.03279068868	795.0	977.0	1521	10	shSTN1
238	30	19668.03279068868	803.0	971.0	2801	10	shSTN1
238	30	19668.03279068868	834.0	855.0	1960	10	shSTN1
238	30	19668.03279068868	849.0	837.0	1749	10	shSTN1
238	30	19668.03279068868	882.0	866.0	1517	10	shSTN1
238	30	19668.03279068868	907.0	885.0	1304	10	shSTN1
238	30	19668.03279068868	910.0	858.0	1591	10	shSTN1
239	30	21812.82357555739	237.0	939.0	2128	13	shSTN1
239	30	21812.82357555739	242.0	949.0	2161	13	shSTN1
239	30	21812.82357555739	260.0	962.0	1214	13	shSTN1
239	30	21812.82357555739	264.0	905.0	1487	13	shSTN1
239	30	21812.82357555739	280.0	947.0	2936	13	shSTN1
239	30	21812.82357555739	281.0	907.0	1650	13	shSTN1
239	30	21812.82357555739	302.0	876.0	1791	13	shSTN1
239	30	21812.82357555739	335.0	1007.0	1635	13	shSTN1
239	30	21812.82357555739	339.0	874.0	1883	13	shSTN1
239	30	21812.82357555739	347.0	878.0	1951	13	shSTN1
239	30	21812.82357555739	350.0	920.0	1171	13	shSTN1
239	30	21812.82357555739	355.0	950.0	1518	13	shSTN1
239	30	21812.82357555739	398.0	968.0	2378	13	shSTN1
242	31	21713.03194263364	435.0	498.0	1644	9	shSTN1
242	31	21713.03194263364	468.0	422.0	1822	9	shSTN1
242	31	21713.03194263364	502.0	425.0	1565	9	shSTN1
242	31	21713.03194263364	504.0	493.0	1421	9	shSTN1
242	31	21713.03194263364	513.0	408.0	1037	9	shSTN1
242	31	21713.03194263364	520.0	527.0	1771	9	shSTN1
242	31	21713.03194263364	522.0	544.0	1793	9	shSTN1
242	31	21713.03194263364	554.0	439.0	1789	9	shSTN1
242	31	21713.03194263364	557.0	482.0	1773	9	shSTN1
243	31	26156.65030843582	806.0	522.0	1626	6	shSTN1
243	31	26156.65030843582	840.0	503.0	2204	6	shSTN1
243	31	26156.65030843582	845.0	522.0	1440	6	shSTN1
243	31	26156.65030843582	851.0	513.0	1964	6	shSTN1
243	31	26156.65030843582	866.0	483.0	1675	6	shSTN1
243	31	26156.65030843582	884.0	499.0	1429	6	shSTN1
246	31	17503.207484556082	359.0	815.0	1942	2	shSTN1
246	31	17503.207484556082	363.0	749.0	1258	2	shSTN1
248	31	20859.22579478135	857.0	860.0	1703	9	shSTN1
248	31	20859.22579478135	861.0	870.0	1503	9	shSTN1
248	31	20859.22579478135	868.0	906.0	1938	9	shSTN1
248	31	20859.22579478135	894.0	886.0	1810	9	shSTN1
248	31	20859.22579478135	915.0	939.0	1767	9	shSTN1
248	31	20859.22579478135	932.0	914.0	2011	9	shSTN1
248	31	20859.22579478135	957.0	894.0	1171	9	shSTN1
248	31	20859.22579478135	960.0	870.0	1349	9	shSTN1
248	31	20859.22579478135	1005.0	900.0	1279	9	shSTN1
249	31	18344.45753208292	415.0	927.0	2475	8	shSTN1
249	31	18344.45753208292	454.0	930.0	1565	8	shSTN1
249	31	18344.45753208292	529.0	922.0	1823	8	shSTN1
249	31	18344.45753208292	531.0	975.0	1819	8	shSTN1
249	31	18344.45753208292	538.0	882.0	1244	8	shSTN1
249	31	18344.45753208292	545.0	935.0	1115	8	shSTN1
249	31	18344.45753208292	570.0	954.0	1657	8	shSTN1
249	31	18344.45753208292	578.0	944.0	1609	8	shSTN1
251	32	10938.656172211899	377.0	212.0	3208	5	shSTN1
251	32	10938.656172211899	383.0	245.0	1414	5	shSTN1
251	32	10938.656172211899	428.0	254.0	1554	5	shSTN1
251	32	10938.656172211899	442.0	254.0	1382	5	shSTN1
251	32	10938.656172211899	482.0	192.0	1138	5	shSTN1
253	32	15149.74049678857	276.0	354.0	1695	5	shSTN1
253	32	15149.74049678857	296.0	360.0	2208	5	shSTN1
253	32	15149.74049678857	309.0	313.0	1104	5	shSTN1
253	32	15149.74049678857	334.0	324.0	1546	5	shSTN1
253	32	15149.74049678857	383.0	245.0	1414	5	shSTN1
258	32	33486.34547987059	921.0	570.0	1039	1	shSTN1
260	32	25326.490404168784	368.0	866.0	1353	7	shSTN1
260	32	25326.490404168784	386.0	854.0	1158	7	shSTN1
260	32	25326.490404168784	390.0	786.0	1630	7	shSTN1
260	32	25326.490404168784	421.0	791.0	1231	7	shSTN1
260	32	25326.490404168784	432.0	842.0	1135	7	shSTN1
260	32	25326.490404168784	457.0	825.0	1710	7	shSTN1
260	32	25326.490404168784	457.0	874.0	1339	7	shSTN1
261	32	322.29927110607883	236.0	849.0	1303	1	shSTN1
262	32	39544.91171458999	435.0	962.0	1420	3	shSTN1
262	32	39544.91171458999	457.0	874.0	1339	3	shSTN1
262	32	39544.91171458999	560.0	949.0	1441	3	shSTN1
