## ROI	Slice	Cy5	X	Y	A488	FociPerCell	Condition
89	13	19352.173820304608	699.0	893.0	7814	126	Etoposide
89	13	19352.173820304608	700.0	907.0	5122	126	Etoposide
89	13	19352.173820304608	701.0	903.0	5243	126	Etoposide
89	13	19352.173820304608	703.0	835.0	7014	126	Etoposide
89	13	19352.173820304608	704.0	905.0	5577	126	Etoposide
89	13	19352.173820304608	705.0	836.0	7895	126	Etoposide
89	13	19352.173820304608	707.0	880.0	2912	126	Etoposide
89	13	19352.173820304608	709.0	857.0	6427	126	Etoposide
89	13	19352.173820304608	710.0	827.0	3298	126	Etoposide
89	13	19352.173820304608	711.0	872.0	3922	126	Etoposide
89	13	19352.173820304608	716.0	836.0	4641	126	Etoposide
89	13	19352.173820304608	716.0	857.0	6534	126	Etoposide
89	13	19352.173820304608	716.0	869.0	4057	126	Etoposide
89	13	19352.173820304608	716.0	897.0	4630	126	Etoposide
89	13	19352.173820304608	718.0	851.0	4470	126	Etoposide
89	13	19352.173820304608	720.0	868.0	4725	126	Etoposide
89	13	19352.173820304608	722.0	858.0	7065	126	Etoposide
90	14	1232.1246187226816	328.0	258.0	16757	28	Ctrl
90	14	1232.1246187226816	330.0	172.0	3196	28	Ctrl
90	14	1232.1246187226816	332.0	263.0	6938	28	Ctrl
90	14	1232.1246187226816	338.0	178.0	7220	28	Ctrl
90	14	1232.1246187226816	365.0	236.0	6666	28	Ctrl
90	14	1232.1246187226816	374.0	136.0	4498	28	Ctrl
90	14	1232.1246187226816	379.0	251.0	6750	28	Ctrl
90	14	1232.1246187226816	385.0	259.0	4492	28	Ctrl
90	14	1232.1246187226816	388.0	223.0	6195	28	Ctrl
90	14	1232.1246187226816	389.0	267.0	10697	28	Ctrl
90	14	1232.1246187226816	390.0	211.0	6356	28	Ctrl
90	14	1232.1246187226816	392.0	248.0	6380	28	Ctrl
90	14	1232.1246187226816	398.0	108.0	5940	28	Ctrl
90	14	1232.1246187226816	399.0	182.0	12507	28	Ctrl
90	14	1232.1246187226816	404.0	229.0	4171	28	Ctrl
90	14	1232.1246187226816	418.0	280.0	5047	28	Ctrl
90	14	1232.1246187226816	421.0	116.0	3339	28	Ctrl
90	14	1232.1246187226816	430.0	165.0	7998	28	Ctrl
90	14	1232.1246187226816	432.0	273.0	10448	28	Ctrl
90	14	1232.1246187226816	432.0	287.0	3450	28	Ctrl
90	14	1232.1246187226816	438.0	243.0	6427	28	Ctrl
90	14	1232.1246187226816	440.0	206.0	2974	28	Ctrl
90	14	1232.1246187226816	447.0	253.0	5315	28	Ctrl
90	14	1232.1246187226816	455.0	231.0	5063	28	Ctrl
90	14	1232.1246187226816	458.0	104.0	10163	28	Ctrl
90	14	1232.1246187226816	458.0	254.0	10892	28	Ctrl
90	14	1232.1246187226816	490.0	199.0	6772	28	Ctrl
90	14	1232.1246187226816	509.0	142.0	8403	28	Ctrl
91	14	2059.6639673311183	171.0	196.0	3335	32	Ctrl
91	14	2059.6639673311183	177.0	159.0	6672	32	Ctrl
91	14	2059.6639673311183	187.0	166.0	9658	32	Ctrl
91	14	2059.6639673311183	199.0	167.0	10038	32	Ctrl
91	14	2059.6639673311183	205.0	160.0	10071	32	Ctrl
91	14	2059.6639673311183	206.0	166.0	3496	32	Ctrl
91	14	2059.6639673311183	215.0	259.0	5393	32	Ctrl
91	14	2059.6639673311183	219.0	182.0	13243	32	Ctrl
91	14	2059.6639673311183	219.0	244.0	3704	32	Ctrl
91	14	2059.6639673311183	224.0	252.0	8825	32	Ctrl
91	14	2059.6639673311183	236.0	163.0	12224	32	Ctrl
91	14	2059.6639673311183	238.0	167.0	6311	32	Ctrl
91	14	2059.6639673311183	238.0	280.0	3286	32	Ctrl
91	14	2059.6639673311183	240.0	303.0	12648	32	Ctrl
91	14	2059.6639673311183	241.0	236.0	11983	32	Ctrl
91	14	2059.6639673311183	243.0	275.0	3899	32	Ctrl
91	14	2059.6639673311183	253.0	212.0	9915	32	Ctrl
91	14	2059.6639673311183	267.0	260.0	4669	32	Ctrl
91	14	2059.6639673311183	277.0	239.0	4431	32	Ctrl
91	14	2059.6639673311183	299.0	254.0	9961	32	Ctrl
91	14	2059.6639673311183	306.0	253.0	12235	32	Ctrl
91	14	2059.6639673311183	313.0	315.0	4958	32	Ctrl
91	14	2059.6639673311183	315.0	293.0	3921	32	Ctrl
91	14	2059.6639673311183	328.0	258.0	16757	32	Ctrl
91	14	2059.6639673311183	330.0	172.0	3196	32	Ctrl
91	14	2059.6639673311183	332.0	263.0	6938	32	Ctrl
91	14	2059.6639673311183	336.0	328.0	14151	32	Ctrl
91	14	2059.6639673311183	338.0	178.0	7220	32	Ctrl
91	14	2059.6639673311183	365.0	236.0	6666	32	Ctrl
91	14	2059.6639673311183	374.0	136.0	4498	32	Ctrl
91	14	2059.6639673311183	379.0	251.0	6750	32	Ctrl
91	14	2059.6639673311183	385.0	259.0	4492	32	Ctrl
92	14	1566.981853437237	631.0	247.0	7187	27	Ctrl
92	14	1566.981853437237	646.0	285.0	9864	27	Ctrl
92	14	1566.981853437237	648.0	193.0	12942	27	Ctrl
92	14	1566.981853437237	649.0	268.0	4750	27	Ctrl
92	14	1566.981853437237	663.0	288.0	4258	27	Ctrl
92	14	1566.981853437237	667.0	173.0	3312	27	Ctrl
92	14	1566.981853437237	670.0	244.0	7283	27	Ctrl
92	14	1566.981853437237	671.0	201.0	5587	27	Ctrl
92	14	1566.981853437237	675.0	230.0	4196	27	Ctrl
92	14	1566.981853437237	676.0	195.0	5150	27	Ctrl
92	14	1566.981853437237	677.0	309.0	6710	27	Ctrl
92	14	1566.981853437237	687.0	246.0	4782	27	Ctrl
92	14	1566.981853437237	690.0	284.0	10887	27	Ctrl
92	14	1566.981853437237	695.0	238.0	8790	27	Ctrl
92	14	1566.981853437237	711.0	287.0	10459	27	Ctrl
92	14	1566.981853437237	716.0	216.0	5003	27	Ctrl
92	14	1566.981853437237	716.0	223.0	9890	27	Ctrl
92	14	1566.981853437237	719.0	232.0	5573	27	Ctrl
92	14	1566.981853437237	720.0	193.0	13864	27	Ctrl
92	14	1566.981853437237	721.0	169.0	7580	27	Ctrl
92	14	1566.981853437237	729.0	173.0	6136	27	Ctrl
92	14	1566.981853437237	740.0	205.0	6391	27	Ctrl
92	14	1566.981853437237	753.0	183.0	3917	27	Ctrl
92	14	1566.981853437237	756.0	245.0	10015	27	Ctrl
92	14	1566.981853437237	761.0	284.0	7254	27	Ctrl
92	14	1566.981853437237	783.0	251.0	10430	27	Ctrl
92	14	1566.981853437237	789.0	173.0	4341	27	Ctrl
93	14	2235.425616685144	660.0	588.0	15277	24	Ctrl
93	14	2235.425616685144	671.0	590.0	17949	24	Ctrl
93	14	2235.425616685144	673.0	538.0	11917	24	Ctrl
93	14	2235.425616685144	674.0	598.0	14627	24	Ctrl
93	14	2235.425616685144	677.0	599.0	13235	24	Ctrl
93	14	2235.425616685144	682.0	593.0	18266	24	Ctrl
93	14	2235.425616685144	684.0	589.0	19673	24	Ctrl
93	14	2235.425616685144	686.0	597.0	15625	24	Ctrl
93	14	2235.425616685144	688.0	592.0	9957	24	Ctrl
93	14	2235.425616685144	704.0	609.0	11516	24	Ctrl
93	14	2235.425616685144	715.0	482.0	6941	24	Ctrl
93	14	2235.425616685144	717.0	592.0	8499	24	Ctrl
93	14	2235.425616685144	722.0	615.0	5131	24	Ctrl
93	14	2235.425616685144	722.0	663.0	3488	24	Ctrl
93	14	2235.425616685144	726.0	495.0	12058	24	Ctrl
93	14	2235.425616685144	729.0	617.0	3143	24	Ctrl
93	14	2235.425616685144	738.0	575.0	5986	24	Ctrl
93	14	2235.425616685144	740.0	521.0	6653	24	Ctrl
93	14	2235.425616685144	754.0	585.0	11042	24	Ctrl
93	14	2235.425616685144	756.0	593.0	5067	24	Ctrl
93	14	2235.425616685144	764.0	636.0	5176	24	Ctrl
93	14	2235.425616685144	769.0	638.0	3511	24	Ctrl
93	14	2235.425616685144	789.0	641.0	10651	24	Ctrl
93	14	2235.425616685144	797.0	654.0	3359	24	Ctrl
94	14	1531.062172359678	417.0	592.0	5895	7	Ctrl
94	14	1531.062172359678	439.0	634.0	9652	7	Ctrl
94	14	1531.062172359678	448.0	679.0	6366	7	Ctrl
94	14	1531.062172359678	467.0	661.0	20522	7	Ctrl
94	14	1531.062172359678	483.0	631.0	16201	7	Ctrl
94	14	1531.062172359678	505.0	581.0	15010	7	Ctrl
94	14	1531.062172359678	551.0	719.0	6537	7	Ctrl
95	15	1296.0054209183672	466.0	143.0	17472	13	Ctrl
95	15	1296.0054209183672	471.0	161.0	4443	13	Ctrl
95	15	1296.0054209183672	485.0	221.0	5062	13	Ctrl
95	15	1296.0054209183672	494.0	108.0	10055	13	Ctrl
95	15	1296.0054209183672	497.0	177.0	4993	13	Ctrl
95	15	1296.0054209183672	500.0	192.0	7029	13	Ctrl
95	15	1296.0054209183672	503.0	209.0	9447	13	Ctrl
95	15	1296.0054209183672	506.0	157.0	10173	13	Ctrl
95	15	1296.0054209183672	521.0	240.0	5201	13	Ctrl
95	15	1296.0054209183672	524.0	163.0	7720	13	Ctrl
95	15	1296.0054209183672	530.0	148.0	11219	13	Ctrl
95	15	1296.0054209183672	544.0	195.0	10372	13	Ctrl
95	15	1296.0054209183672	555.0	167.0	18381	13	Ctrl
96	15	789.9505808593029	76.0	294.0	10548	8	Ctrl
96	15	789.9505808593029	86.0	229.0	4166	8	Ctrl
96	15	789.9505808593029	118.0	325.0	3043	8	Ctrl
96	15	789.9505808593029	122.0	310.0	2978	8	Ctrl
96	15	789.9505808593029	180.0	229.0	9960	8	Ctrl
96	15	789.9505808593029	218.0	266.0	5522	8	Ctrl
96	15	789.9505808593029	225.0	170.0	3440	8	Ctrl
96	15	789.9505808593029	225.0	191.0	8218	8	Ctrl
97	15	2062.7172172782316	521.0	240.0	5201	22	Ctrl
97	15	2062.7172172782316	523.0	336.0	5660	22	Ctrl
97	15	2062.7172172782316	525.0	317.0	2933	22	Ctrl
97	15	2062.7172172782316	541.0	349.0	6310	22	Ctrl
97	15	2062.7172172782316	555.0	297.0	3075	22	Ctrl
97	15	2062.7172172782316	564.0	249.0	4216	22	Ctrl
97	15	2062.7172172782316	565.0	331.0	10923	22	Ctrl
97	15	2062.7172172782316	567.0	360.0	9009	22	Ctrl
97	15	2062.7172172782316	580.0	324.0	4402	22	Ctrl
97	15	2062.7172172782316	585.0	350.0	2997	22	Ctrl
97	15	2062.7172172782316	588.0	334.0	9428	22	Ctrl
97	15	2062.7172172782316	590.0	270.0	3605	22	Ctrl
97	15	2062.7172172782316	593.0	317.0	4002	22	Ctrl
97	15	2062.7172172782316	609.0	332.0	5638	22	Ctrl
97	15	2062.7172172782316	625.0	317.0	13891	22	Ctrl
97	15	2062.7172172782316	652.0	289.0	13016	22	Ctrl
97	15	2062.7172172782316	654.0	244.0	5467	22	Ctrl
97	15	2062.7172172782316	678.0	284.0	11775	22	Ctrl
97	15	2062.7172172782316	682.0	295.0	5714	22	Ctrl
97	15	2062.7172172782316	687.0	258.0	7781	22	Ctrl
97	15	2062.7172172782316	702.0	310.0	4550	22	Ctrl
97	15	2062.7172172782316	711.0	273.0	3668	22	Ctrl
98	15	1404.2261730205278	214.0	365.0	8512	18	Ctrl
98	15	1404.2261730205278	218.0	355.0	8075	18	Ctrl
98	15	1404.2261730205278	230.0	415.0	3274	18	Ctrl
98	15	1404.2261730205278	240.0	388.0	5363	18	Ctrl
98	15	1404.2261730205278	257.0	374.0	8116	18	Ctrl
98	15	1404.2261730205278	257.0	397.0	4487	18	Ctrl
98	15	1404.2261730205278	264.0	401.0	6486	18	Ctrl
98	15	1404.2261730205278	270.0	411.0	8370	18	Ctrl
98	15	1404.2261730205278	283.0	333.0	9673	18	Ctrl
98	15	1404.2261730205278	293.0	313.0	9693	18	Ctrl
98	15	1404.2261730205278	301.0	331.0	11105	18	Ctrl
98	15	1404.2261730205278	325.0	443.0	3405	18	Ctrl
98	15	1404.2261730205278	335.0	451.0	5945	18	Ctrl
98	15	1404.2261730205278	362.0	425.0	5716	18	Ctrl
98	15	1404.2261730205278	369.0	334.0	6148	18	Ctrl
98	15	1404.2261730205278	375.0	381.0	3394	18	Ctrl
98	15	1404.2261730205278	379.0	349.0	5906	18	Ctrl
98	15	1404.2261730205278	381.0	370.0	4103	18	Ctrl
99	15	1710.6265461682415	362.0	425.0	5716	19	Ctrl
99	15	1710.6265461682415	379.0	550.0	5274	19	Ctrl
99	15	1710.6265461682415	383.0	491.0	10588	19	Ctrl
99	15	1710.6265461682415	385.0	546.0	18642	19	Ctrl
99	15	1710.6265461682415	390.0	461.0	3863	19	Ctrl
99	15	1710.6265461682415	410.0	532.0	3475	19	Ctrl
99	15	1710.6265461682415	413.0	556.0	7874	19	Ctrl
99	15	1710.6265461682415	418.0	581.0	4051	19	Ctrl
99	15	1710.6265461682415	423.0	562.0	13094	19	Ctrl
99	15	1710.6265461682415	428.0	505.0	6458	19	Ctrl
99	15	1710.6265461682415	429.0	517.0	8478	19	Ctrl
99	15	1710.6265461682415	435.0	545.0	4310	19	Ctrl
99	15	1710.6265461682415	439.0	487.0	5415	19	Ctrl
99	15	1710.6265461682415	444.0	494.0	6698	19	Ctrl
99	15	1710.6265461682415	450.0	538.0	3737	19	Ctrl
99	15	1710.6265461682415	458.0	521.0	5195	19	Ctrl
99	15	1710.6265461682415	476.0	563.0	9840	19	Ctrl
99	15	1710.6265461682415	491.0	496.0	4865	19	Ctrl
99	15	1710.6265461682415	495.0	531.0	7649	19	Ctrl
100	15	1255.0596942253385	557.0	541.0	10612	2	Ctrl
100	15	1255.0596942253385	603.0	609.0	2927	2	Ctrl
101	15	1344.9245014245014	86.0	722.0	13956	30	Ctrl
101	15	1344.9245014245014	96.0	720.0	3522	30	Ctrl
101	15	1344.9245014245014	101.0	661.0	3971	30	Ctrl
101	15	1344.9245014245014	101.0	687.0	14420	30	Ctrl
101	15	1344.9245014245014	102.0	710.0	9095	30	Ctrl
101	15	1344.9245014245014	105.0	822.0	5532	30	Ctrl
101	15	1344.9245014245014	108.0	686.0	9004	30	Ctrl
101	15	1344.9245014245014	117.0	729.0	3006	30	Ctrl
101	15	1344.9245014245014	120.0	642.0	11172	30	Ctrl
101	15	1344.9245014245014	134.0	729.0	8251	30	Ctrl
101	15	1344.9245014245014	137.0	709.0	12508	30	Ctrl
101	15	1344.9245014245014	141.0	847.0	13471	30	Ctrl
101	15	1344.9245014245014	156.0	672.0	6009	30	Ctrl
101	15	1344.9245014245014	160.0	751.0	8531	30	Ctrl
101	15	1344.9245014245014	162.0	621.0	2995	30	Ctrl
101	15	1344.9245014245014	163.0	829.0	10605	30	Ctrl
101	15	1344.9245014245014	165.0	644.0	6766	30	Ctrl
101	15	1344.9245014245014	166.0	702.0	7844	30	Ctrl
101	15	1344.9245014245014	171.0	814.0	3166	30	Ctrl
101	15	1344.9245014245014	176.0	643.0	2911	30	Ctrl
101	15	1344.9245014245014	180.0	742.0	8469	30	Ctrl
101	15	1344.9245014245014	181.0	783.0	3386	30	Ctrl
101	15	1344.9245014245014	185.0	802.0	4298	30	Ctrl
101	15	1344.9245014245014	188.0	680.0	7460	30	Ctrl
101	15	1344.9245014245014	195.0	699.0	5301	30	Ctrl
101	15	1344.9245014245014	196.0	755.0	4236	30	Ctrl
101	15	1344.9245014245014	201.0	737.0	4834	30	Ctrl
101	15	1344.9245014245014	207.0	692.0	5094	30	Ctrl
101	15	1344.9245014245014	208.0	728.0	3989	30	Ctrl
101	15	1344.9245014245014	211.0	720.0	3629	30	Ctrl
102	15	1176.6520525917517	535.0	863.0	7928	2	Ctrl
102	15	1176.6520525917517	629.0	843.0	3123	2	Ctrl
103	16	1193.7187569508437	402.0	258.0	8122	23	Ctrl
103	16	1193.7187569508437	419.0	201.0	11312	23	Ctrl
103	16	1193.7187569508437	429.0	225.0	14086	23	Ctrl
103	16	1193.7187569508437	447.0	149.0	2939	23	Ctrl
103	16	1193.7187569508437	449.0	191.0	4461	23	Ctrl
103	16	1193.7187569508437	460.0	219.0	7147	23	Ctrl
103	16	1193.7187569508437	467.0	277.0	3838	23	Ctrl
103	16	1193.7187569508437	471.0	235.0	4044	23	Ctrl
103	16	1193.7187569508437	473.0	199.0	8808	23	Ctrl
103	16	1193.7187569508437	476.0	227.0	3478	23	Ctrl
103	16	1193.7187569508437	480.0	166.0	8414	23	Ctrl
103	16	1193.7187569508437	488.0	278.0	14661	23	Ctrl
103	16	1193.7187569508437	499.0	241.0	10638	23	Ctrl
103	16	1193.7187569508437	500.0	159.0	2984	23	Ctrl
103	16	1193.7187569508437	515.0	280.0	8161	23	Ctrl
103	16	1193.7187569508437	518.0	228.0	6456	23	Ctrl
103	16	1193.7187569508437	531.0	247.0	5898	23	Ctrl
103	16	1193.7187569508437	543.0	147.0	7692	23	Ctrl
103	16	1193.7187569508437	543.0	203.0	4043	23	Ctrl
103	16	1193.7187569508437	554.0	166.0	3215	23	Ctrl
103	16	1193.7187569508437	554.0	238.0	10880	23	Ctrl
103	16	1193.7187569508437	576.0	196.0	4088	23	Ctrl
103	16	1193.7187569508437	586.0	184.0	4436	23	Ctrl
104	16	1035.271273803274	150.0	373.0	5813	4	Ctrl
104	16	1035.271273803274	151.0	390.0	2859	4	Ctrl
104	16	1035.271273803274	227.0	440.0	2752	4	Ctrl
104	16	1035.271273803274	238.0	473.0	4050	4	Ctrl
105	16	1061.662219239727	531.0	382.0	6763	14	Ctrl
105	16	1061.662219239727	536.0	403.0	8068	14	Ctrl
105	16	1061.662219239727	575.0	384.0	9600	14	Ctrl
105	16	1061.662219239727	580.0	403.0	4413	14	Ctrl
105	16	1061.662219239727	614.0	351.0	3307	14	Ctrl
105	16	1061.662219239727	619.0	360.0	9458	14	Ctrl
105	16	1061.662219239727	621.0	314.0	4180	14	Ctrl
105	16	1061.662219239727	625.0	429.0	9050	14	Ctrl
105	16	1061.662219239727	631.0	333.0	8313	14	Ctrl
105	16	1061.662219239727	640.0	332.0	4307	14	Ctrl
105	16	1061.662219239727	653.0	396.0	6489	14	Ctrl
105	16	1061.662219239727	654.0	341.0	10176	14	Ctrl
105	16	1061.662219239727	656.0	331.0	3398	14	Ctrl
105	16	1061.662219239727	658.0	375.0	15665	14	Ctrl
106	16	1312.026139088729	749.0	538.0	3546	1	Ctrl
107	16	1282.7537802808208	395.0	704.0	9231	13	Ctrl
107	16	1282.7537802808208	398.0	649.0	9169	13	Ctrl
107	16	1282.7537802808208	398.0	654.0	3684	13	Ctrl
107	16	1282.7537802808208	410.0	635.0	4100	13	Ctrl
107	16	1282.7537802808208	426.0	715.0	3676	13	Ctrl
107	16	1282.7537802808208	432.0	729.0	4664	13	Ctrl
107	16	1282.7537802808208	441.0	615.0	5427	13	Ctrl
107	16	1282.7537802808208	453.0	664.0	6782	13	Ctrl
107	16	1282.7537802808208	468.0	668.0	8519	13	Ctrl
107	16	1282.7537802808208	477.0	739.0	3048	13	Ctrl
107	16	1282.7537802808208	490.0	735.0	13229	13	Ctrl
107	16	1282.7537802808208	502.0	673.0	10733	13	Ctrl
107	16	1282.7537802808208	504.0	648.0	3206	13	Ctrl
108	16	2214.3112742253684	86.0	713.0	3482	19	Ctrl
108	16	2214.3112742253684	115.0	784.0	12597	19	Ctrl
108	16	2214.3112742253684	132.0	694.0	17094	19	Ctrl
108	16	2214.3112742253684	145.0	758.0	18545	19	Ctrl
108	16	2214.3112742253684	147.0	743.0	8614	19	Ctrl
108	16	2214.3112742253684	148.0	741.0	7548	19	Ctrl
108	16	2214.3112742253684	161.0	838.0	11378	19	Ctrl
108	16	2214.3112742253684	172.0	805.0	3642	19	Ctrl
108	16	2214.3112742253684	192.0	802.0	10702	19	Ctrl
108	16	2214.3112742253684	205.0	708.0	5866	19	Ctrl
108	16	2214.3112742253684	207.0	757.0	9444	19	Ctrl
108	16	2214.3112742253684	212.0	826.0	19233	19	Ctrl
108	16	2214.3112742253684	222.0	712.0	7584	19	Ctrl
108	16	2214.3112742253684	231.0	731.0	11979	19	Ctrl
108	16	2214.3112742253684	231.0	799.0	5975	19	Ctrl
108	16	2214.3112742253684	240.0	813.0	4391	19	Ctrl
108	16	2214.3112742253684	250.0	759.0	7099	19	Ctrl
108	16	2214.3112742253684	251.0	802.0	8301	19	Ctrl
108	16	2214.3112742253684	261.0	858.0	3317	19	Ctrl
109	16	947.6184232365146	739.0	917.0	7305	6	Ctrl
109	16	947.6184232365146	742.0	822.0	3764	6	Ctrl
109	16	947.6184232365146	773.0	791.0	6074	6	Ctrl
109	16	947.6184232365146	833.0	794.0	3696	6	Ctrl
109	16	947.6184232365146	852.0	889.0	4338	6	Ctrl
109	16	947.6184232365146	859.0	900.0	7029	6	Ctrl
