## ROI	Slice	EdU	X	Y	Cy5	FociPerCell	Condition
1	1	262.0313958857026	815.0	179.0	5347	3	Ctrl_Etoposide
1	1	262.0313958857026	852.0	118.0	4242	3	Ctrl_Etoposide
1	1	262.0313958857026	860.0	212.0	4855	3	Ctrl_Etoposide
2	1	12955.713195361808	627.0	252.0	4724	22	Ctrl_Etoposide
2	1	12955.713195361808	628.0	267.0	8045	22	Ctrl_Etoposide
2	1	12955.713195361808	631.0	256.0	5207	22	Ctrl_Etoposide
2	1	12955.713195361808	639.0	172.0	4115	22	Ctrl_Etoposide
2	1	12955.713195361808	641.0	230.0	4355	22	Ctrl_Etoposide
2	1	12955.713195361808	652.0	222.0	4884	22	Ctrl_Etoposide
2	1	12955.713195361808	661.0	235.0	8152	22	Ctrl_Etoposide
2	1	12955.713195361808	667.0	236.0	4169	22	Ctrl_Etoposide
2	1	12955.713195361808	669.0	159.0	4950	22	Ctrl_Etoposide
2	1	12955.713195361808	679.0	224.0	4364	22	Ctrl_Etoposide
2	1	12955.713195361808	681.0	262.0	5894	22	Ctrl_Etoposide
2	1	12955.713195361808	685.0	227.0	4505	22	Ctrl_Etoposide
2	1	12955.713195361808	697.0	162.0	4751	22	Ctrl_Etoposide
2	1	12955.713195361808	704.0	154.0	6444	22	Ctrl_Etoposide
2	1	12955.713195361808	704.0	205.0	6202	22	Ctrl_Etoposide
2	1	12955.713195361808	709.0	167.0	4733	22	Ctrl_Etoposide
2	1	12955.713195361808	710.0	207.0	4974	22	Ctrl_Etoposide
2	1	12955.713195361808	716.0	166.0	4739	22	Ctrl_Etoposide
2	1	12955.713195361808	719.0	149.0	5606	22	Ctrl_Etoposide
2	1	12955.713195361808	726.0	176.0	4647	22	Ctrl_Etoposide
2	1	12955.713195361808	726.0	215.0	7000	22	Ctrl_Etoposide
2	1	12955.713195361808	751.0	164.0	5613	22	Ctrl_Etoposide
3	1	11622.683530394268	282.0	273.0	4329	19	Ctrl_Etoposide
3	1	11622.683530394268	286.0	250.0	4305	19	Ctrl_Etoposide
3	1	11622.683530394268	297.0	229.0	9585	19	Ctrl_Etoposide
3	1	11622.683530394268	309.0	279.0	4703	19	Ctrl_Etoposide
3	1	11622.683530394268	330.0	306.0	5690	19	Ctrl_Etoposide
3	1	11622.683530394268	339.0	300.0	4492	19	Ctrl_Etoposide
3	1	11622.683530394268	350.0	295.0	4946	19	Ctrl_Etoposide
3	1	11622.683530394268	353.0	257.0	4192	19	Ctrl_Etoposide
3	1	11622.683530394268	354.0	278.0	6001	19	Ctrl_Etoposide
3	1	11622.683530394268	364.0	268.0	5241	19	Ctrl_Etoposide
3	1	11622.683530394268	396.0	278.0	5744	19	Ctrl_Etoposide
3	1	11622.683530394268	413.0	287.0	4756	19	Ctrl_Etoposide
3	1	11622.683530394268	415.0	202.0	5896	19	Ctrl_Etoposide
3	1	11622.683530394268	427.0	340.0	4159	19	Ctrl_Etoposide
3	1	11622.683530394268	436.0	219.0	5740	19	Ctrl_Etoposide
3	1	11622.683530394268	445.0	332.0	4554	19	Ctrl_Etoposide
3	1	11622.683530394268	448.0	247.0	5079	19	Ctrl_Etoposide
3	1	11622.683530394268	450.0	335.0	5455	19	Ctrl_Etoposide
3	1	11622.683530394268	455.0	308.0	4123	19	Ctrl_Etoposide
4	1	11457.537579113925	413.0	287.0	4756	22	Ctrl_Etoposide
4	1	11457.537579113925	427.0	340.0	4159	22	Ctrl_Etoposide
4	1	11457.537579113925	430.0	418.0	5634	22	Ctrl_Etoposide
4	1	11457.537579113925	437.0	395.0	4987	22	Ctrl_Etoposide
4	1	11457.537579113925	445.0	332.0	4554	22	Ctrl_Etoposide
4	1	11457.537579113925	450.0	335.0	5455	22	Ctrl_Etoposide
4	1	11457.537579113925	455.0	308.0	4123	22	Ctrl_Etoposide
4	1	11457.537579113925	455.0	378.0	4775	22	Ctrl_Etoposide
4	1	11457.537579113925	456.0	413.0	5685	22	Ctrl_Etoposide
4	1	11457.537579113925	459.0	427.0	5822	22	Ctrl_Etoposide
4	1	11457.537579113925	464.0	331.0	7808	22	Ctrl_Etoposide
4	1	11457.537579113925	471.0	291.0	5146	22	Ctrl_Etoposide
4	1	11457.537579113925	471.0	301.0	4885	22	Ctrl_Etoposide
4	1	11457.537579113925	474.0	323.0	4078	22	Ctrl_Etoposide
4	1	11457.537579113925	477.0	410.0	7443	22	Ctrl_Etoposide
4	1	11457.537579113925	479.0	290.0	5556	22	Ctrl_Etoposide
4	1	11457.537579113925	491.0	361.0	17762	22	Ctrl_Etoposide
4	1	11457.537579113925	493.0	391.0	6981	22	Ctrl_Etoposide
4	1	11457.537579113925	521.0	394.0	4754	22	Ctrl_Etoposide
4	1	11457.537579113925	537.0	332.0	5725	22	Ctrl_Etoposide
4	1	11457.537579113925	537.0	365.0	5830	22	Ctrl_Etoposide
4	1	11457.537579113925	538.0	318.0	5738	22	Ctrl_Etoposide
5	1	11341.942461649709	681.0	442.0	7056	46	Ctrl_Etoposide
5	1	11341.942461649709	684.0	461.0	4598	46	Ctrl_Etoposide
5	1	11341.942461649709	687.0	410.0	4732	46	Ctrl_Etoposide
5	1	11341.942461649709	690.0	451.0	4202	46	Ctrl_Etoposide
5	1	11341.942461649709	693.0	385.0	4499	46	Ctrl_Etoposide
5	1	11341.942461649709	702.0	375.0	5250	46	Ctrl_Etoposide
5	1	11341.942461649709	702.0	454.0	6053	46	Ctrl_Etoposide
5	1	11341.942461649709	703.0	479.0	4222	46	Ctrl_Etoposide
5	1	11341.942461649709	712.0	368.0	6240	46	Ctrl_Etoposide
5	1	11341.942461649709	712.0	374.0	4487	46	Ctrl_Etoposide
5	1	11341.942461649709	725.0	489.0	5742	46	Ctrl_Etoposide
5	1	11341.942461649709	726.0	431.0	6982	46	Ctrl_Etoposide
5	1	11341.942461649709	728.0	440.0	6911	46	Ctrl_Etoposide
5	1	11341.942461649709	730.0	412.0	7243	46	Ctrl_Etoposide
5	1	11341.942461649709	744.0	430.0	7897	46	Ctrl_Etoposide
5	1	11341.942461649709	746.0	476.0	4359	46	Ctrl_Etoposide
5	1	11341.942461649709	747.0	412.0	7175	46	Ctrl_Etoposide
5	1	11341.942461649709	747.0	459.0	8698	46	Ctrl_Etoposide
5	1	11341.942461649709	747.0	467.0	6468	46	Ctrl_Etoposide
5	1	11341.942461649709	750.0	420.0	7038	46	Ctrl_Etoposide
5	1	11341.942461649709	753.0	440.0	4850	46	Ctrl_Etoposide
5	1	11341.942461649709	759.0	402.0	5383	46	Ctrl_Etoposide
5	1	11341.942461649709	760.0	413.0	4351	46	Ctrl_Etoposide
5	1	11341.942461649709	760.0	456.0	5949	46	Ctrl_Etoposide
5	1	11341.942461649709	760.0	485.0	5211	46	Ctrl_Etoposide
5	1	11341.942461649709	762.0	342.0	6555	46	Ctrl_Etoposide
5	1	11341.942461649709	766.0	406.0	4501	46	Ctrl_Etoposide
5	1	11341.942461649709	767.0	421.0	4504	46	Ctrl_Etoposide
5	1	11341.942461649709	769.0	476.0	5347	46	Ctrl_Etoposide
5	1	11341.942461649709	772.0	357.0	4165	46	Ctrl_Etoposide
5	1	11341.942461649709	772.0	370.0	4628	46	Ctrl_Etoposide
5	1	11341.942461649709	773.0	470.0	7143	46	Ctrl_Etoposide
5	1	11341.942461649709	774.0	384.0	5763	46	Ctrl_Etoposide
5	1	11341.942461649709	776.0	479.0	4018	46	Ctrl_Etoposide
5	1	11341.942461649709	783.0	394.0	6097	46	Ctrl_Etoposide
5	1	11341.942461649709	789.0	356.0	4680	46	Ctrl_Etoposide
5	1	11341.942461649709	792.0	337.0	4618	46	Ctrl_Etoposide
5	1	11341.942461649709	794.0	461.0	6856	46	Ctrl_Etoposide
5	1	11341.942461649709	801.0	439.0	5863	46	Ctrl_Etoposide
5	1	11341.942461649709	803.0	362.0	5292	46	Ctrl_Etoposide
5	1	11341.942461649709	804.0	352.0	4656	46	Ctrl_Etoposide
5	1	11341.942461649709	809.0	426.0	4834	46	Ctrl_Etoposide
5	1	11341.942461649709	814.0	408.0	4510	46	Ctrl_Etoposide
5	1	11341.942461649709	822.0	419.0	6140	46	Ctrl_Etoposide
5	1	11341.942461649709	823.0	391.0	5874	46	Ctrl_Etoposide
5	1	11341.942461649709	834.0	370.0	4684	46	Ctrl_Etoposide
6	1	15047.021586061572	244.0	407.0	4492	31	Ctrl_Etoposide
6	1	15047.021586061572	247.0	384.0	5808	31	Ctrl_Etoposide
6	1	15047.021586061572	252.0	387.0	5045	31	Ctrl_Etoposide
6	1	15047.021586061572	277.0	389.0	4538	31	Ctrl_Etoposide
6	1	15047.021586061572	277.0	412.0	4613	31	Ctrl_Etoposide
6	1	15047.021586061572	287.0	367.0	4193	31	Ctrl_Etoposide
6	1	15047.021586061572	290.0	456.0	7047	31	Ctrl_Etoposide
6	1	15047.021586061572	291.0	436.0	4319	31	Ctrl_Etoposide
6	1	15047.021586061572	295.0	430.0	6155	31	Ctrl_Etoposide
6	1	15047.021586061572	301.0	371.0	5673	31	Ctrl_Etoposide
6	1	15047.021586061572	302.0	361.0	6092	31	Ctrl_Etoposide
6	1	15047.021586061572	310.0	426.0	5331	31	Ctrl_Etoposide
6	1	15047.021586061572	313.0	478.0	7861	31	Ctrl_Etoposide
6	1	15047.021586061572	318.0	505.0	5184	31	Ctrl_Etoposide
6	1	15047.021586061572	321.0	464.0	11266	31	Ctrl_Etoposide
6	1	15047.021586061572	321.0	499.0	8369	31	Ctrl_Etoposide
6	1	15047.021586061572	324.0	434.0	5349	31	Ctrl_Etoposide
6	1	15047.021586061572	326.0	363.0	6532	31	Ctrl_Etoposide
6	1	15047.021586061572	332.0	380.0	4508	31	Ctrl_Etoposide
6	1	15047.021586061572	333.0	422.0	4633	31	Ctrl_Etoposide
6	1	15047.021586061572	338.0	406.0	4586	31	Ctrl_Etoposide
6	1	15047.021586061572	339.0	488.0	4928	31	Ctrl_Etoposide
6	1	15047.021586061572	340.0	421.0	8204	31	Ctrl_Etoposide
6	1	15047.021586061572	347.0	436.0	7469	31	Ctrl_Etoposide
6	1	15047.021586061572	350.0	402.0	6982	31	Ctrl_Etoposide
6	1	15047.021586061572	361.0	405.0	4925	31	Ctrl_Etoposide
6	1	15047.021586061572	364.0	426.0	4956	31	Ctrl_Etoposide
6	1	15047.021586061572	371.0	410.0	5107	31	Ctrl_Etoposide
6	1	15047.021586061572	371.0	451.0	5987	31	Ctrl_Etoposide
6	1	15047.021586061572	374.0	404.0	4497	31	Ctrl_Etoposide
6	1	15047.021586061572	381.0	417.0	4147	31	Ctrl_Etoposide
7	1	13350.356890459363	476.0	602.0	5422	49	Ctrl_Etoposide
7	1	13350.356890459363	480.0	627.0	7889	49	Ctrl_Etoposide
7	1	13350.356890459363	484.0	560.0	5628	49	Ctrl_Etoposide
7	1	13350.356890459363	494.0	556.0	6612	49	Ctrl_Etoposide
7	1	13350.356890459363	495.0	608.0	5940	49	Ctrl_Etoposide
7	1	13350.356890459363	496.0	634.0	4776	49	Ctrl_Etoposide
7	1	13350.356890459363	507.0	588.0	8173	49	Ctrl_Etoposide
7	1	13350.356890459363	508.0	598.0	5621	49	Ctrl_Etoposide
7	1	13350.356890459363	515.0	639.0	5511	49	Ctrl_Etoposide
7	1	13350.356890459363	516.0	558.0	7098	49	Ctrl_Etoposide
7	1	13350.356890459363	518.0	586.0	5752	49	Ctrl_Etoposide
7	1	13350.356890459363	518.0	618.0	5333	49	Ctrl_Etoposide
7	1	13350.356890459363	522.0	552.0	4959	49	Ctrl_Etoposide
7	1	13350.356890459363	523.0	560.0	5382	49	Ctrl_Etoposide
7	1	13350.356890459363	526.0	629.0	5776	49	Ctrl_Etoposide
7	1	13350.356890459363	527.0	582.0	4798	49	Ctrl_Etoposide
7	1	13350.356890459363	529.0	539.0	7015	49	Ctrl_Etoposide
7	1	13350.356890459363	529.0	606.0	7555	49	Ctrl_Etoposide
7	1	13350.356890459363	529.0	619.0	4682	49	Ctrl_Etoposide
7	1	13350.356890459363	533.0	656.0	4658	49	Ctrl_Etoposide
7	1	13350.356890459363	537.0	612.0	5839	49	Ctrl_Etoposide
7	1	13350.356890459363	537.0	620.0	5002	49	Ctrl_Etoposide
7	1	13350.356890459363	539.0	646.0	5216	49	Ctrl_Etoposide
7	1	13350.356890459363	542.0	656.0	5682	49	Ctrl_Etoposide
7	1	13350.356890459363	546.0	621.0	8518	49	Ctrl_Etoposide
7	1	13350.356890459363	551.0	612.0	8495	49	Ctrl_Etoposide
7	1	13350.356890459363	554.0	584.0	5928	49	Ctrl_Etoposide
7	1	13350.356890459363	555.0	544.0	7131	49	Ctrl_Etoposide
7	1	13350.356890459363	555.0	589.0	6017	49	Ctrl_Etoposide
7	1	13350.356890459363	556.0	551.0	7132	49	Ctrl_Etoposide
7	1	13350.356890459363	559.0	610.0	4944	49	Ctrl_Etoposide
7	1	13350.356890459363	564.0	631.0	4540	49	Ctrl_Etoposide
7	1	13350.356890459363	567.0	618.0	5656	49	Ctrl_Etoposide
7	1	13350.356890459363	569.0	577.0	7561	49	Ctrl_Etoposide
7	1	13350.356890459363	572.0	570.0	6722	49	Ctrl_Etoposide
7	1	13350.356890459363	572.0	656.0	4797	49	Ctrl_Etoposide
7	1	13350.356890459363	576.0	638.0	6209	49	Ctrl_Etoposide
7	1	13350.356890459363	578.0	650.0	6828	49	Ctrl_Etoposide
7	1	13350.356890459363	579.0	608.0	4446	49	Ctrl_Etoposide
7	1	13350.356890459363	580.0	552.0	5467	49	Ctrl_Etoposide
7	1	13350.356890459363	588.0	625.0	5610	49	Ctrl_Etoposide
7	1	13350.356890459363	591.0	563.0	4554	49	Ctrl_Etoposide
7	1	13350.356890459363	591.0	582.0	6364	49	Ctrl_Etoposide
7	1	13350.356890459363	592.0	608.0	7596	49	Ctrl_Etoposide
7	1	13350.356890459363	595.0	596.0	8807	49	Ctrl_Etoposide
7	1	13350.356890459363	596.0	653.0	8664	49	Ctrl_Etoposide
7	1	13350.356890459363	598.0	563.0	5644	49	Ctrl_Etoposide
7	1	13350.356890459363	599.0	644.0	4895	49	Ctrl_Etoposide
7	1	13350.356890459363	620.0	627.0	6897	49	Ctrl_Etoposide
8	1	13821.793637712213	213.0	581.0	11163	16	Ctrl_Etoposide
8	1	13821.793637712213	220.0	596.0	4919	16	Ctrl_Etoposide
8	1	13821.793637712213	227.0	630.0	5206	16	Ctrl_Etoposide
8	1	13821.793637712213	229.0	652.0	4207	16	Ctrl_Etoposide
8	1	13821.793637712213	255.0	582.0	4398	16	Ctrl_Etoposide
8	1	13821.793637712213	267.0	568.0	8566	16	Ctrl_Etoposide
8	1	13821.793637712213	269.0	618.0	8916	16	Ctrl_Etoposide
8	1	13821.793637712213	271.0	683.0	4257	16	Ctrl_Etoposide
8	1	13821.793637712213	273.0	674.0	4412	16	Ctrl_Etoposide
8	1	13821.793637712213	298.0	636.0	4173	16	Ctrl_Etoposide
8	1	13821.793637712213	302.0	611.0	5031	16	Ctrl_Etoposide
8	1	13821.793637712213	306.0	568.0	4727	16	Ctrl_Etoposide
8	1	13821.793637712213	312.0	670.0	5678	16	Ctrl_Etoposide
8	1	13821.793637712213	319.0	589.0	4844	16	Ctrl_Etoposide
8	1	13821.793637712213	327.0	602.0	5312	16	Ctrl_Etoposide
8	1	13821.793637712213	340.0	661.0	7691	16	Ctrl_Etoposide
9	1	14072.897641203203	85.0	817.0	5798	22	Ctrl_Etoposide
9	1	14072.897641203203	113.0	840.0	4750	22	Ctrl_Etoposide
9	1	14072.897641203203	115.0	805.0	4713	22	Ctrl_Etoposide
9	1	14072.897641203203	118.0	780.0	5625	22	Ctrl_Etoposide
9	1	14072.897641203203	122.0	764.0	4980	22	Ctrl_Etoposide
9	1	14072.897641203203	123.0	897.0	5439	22	Ctrl_Etoposide
9	1	14072.897641203203	127.0	816.0	4188	22	Ctrl_Etoposide
9	1	14072.897641203203	138.0	851.0	5218	22	Ctrl_Etoposide
9	1	14072.897641203203	141.0	793.0	4660	22	Ctrl_Etoposide
9	1	14072.897641203203	141.0	870.0	6187	22	Ctrl_Etoposide
9	1	14072.897641203203	141.0	885.0	4290	22	Ctrl_Etoposide
9	1	14072.897641203203	141.0	905.0	6237	22	Ctrl_Etoposide
9	1	14072.897641203203	144.0	898.0	6271	22	Ctrl_Etoposide
9	1	14072.897641203203	151.0	849.0	4336	22	Ctrl_Etoposide
9	1	14072.897641203203	154.0	834.0	5440	22	Ctrl_Etoposide
9	1	14072.897641203203	155.0	881.0	4876	22	Ctrl_Etoposide
9	1	14072.897641203203	156.0	786.0	4570	22	Ctrl_Etoposide
9	1	14072.897641203203	166.0	846.0	4559	22	Ctrl_Etoposide
9	1	14072.897641203203	173.0	770.0	5610	22	Ctrl_Etoposide
9	1	14072.897641203203	175.0	896.0	6669	22	Ctrl_Etoposide
9	1	14072.897641203203	177.0	887.0	6327	22	Ctrl_Etoposide
9	1	14072.897641203203	185.0	805.0	6265	22	Ctrl_Etoposide
10	1	13986.48146990813	651.0	798.0	5724	19	Ctrl_Etoposide
10	1	13986.48146990813	659.0	782.0	4424	19	Ctrl_Etoposide
10	1	13986.48146990813	665.0	817.0	5149	19	Ctrl_Etoposide
10	1	13986.48146990813	665.0	839.0	6890	19	Ctrl_Etoposide
10	1	13986.48146990813	677.0	814.0	6439	19	Ctrl_Etoposide
10	1	13986.48146990813	679.0	778.0	6289	19	Ctrl_Etoposide
10	1	13986.48146990813	691.0	793.0	5561	19	Ctrl_Etoposide
10	1	13986.48146990813	697.0	875.0	11275	19	Ctrl_Etoposide
10	1	13986.48146990813	698.0	809.0	4817	19	Ctrl_Etoposide
10	1	13986.48146990813	699.0	820.0	4771	19	Ctrl_Etoposide
10	1	13986.48146990813	703.0	840.0	4293	19	Ctrl_Etoposide
10	1	13986.48146990813	710.0	795.0	5044	19	Ctrl_Etoposide
10	1	13986.48146990813	717.0	871.0	4814	19	Ctrl_Etoposide
10	1	13986.48146990813	726.0	766.0	5671	19	Ctrl_Etoposide
10	1	13986.48146990813	735.0	779.0	6682	19	Ctrl_Etoposide
10	1	13986.48146990813	740.0	830.0	8331	19	Ctrl_Etoposide
10	1	13986.48146990813	751.0	755.0	4753	19	Ctrl_Etoposide
10	1	13986.48146990813	753.0	791.0	4540	19	Ctrl_Etoposide
10	1	13986.48146990813	759.0	782.0	4970	19	Ctrl_Etoposide
11	1	16230.328110492108	424.0	875.0	4893	41	Ctrl_Etoposide
11	1	16230.328110492108	425.0	884.0	11182	41	Ctrl_Etoposide
11	1	16230.328110492108	440.0	896.0	11257	41	Ctrl_Etoposide
11	1	16230.328110492108	440.0	904.0	5306	41	Ctrl_Etoposide
11	1	16230.328110492108	441.0	845.0	4270	41	Ctrl_Etoposide
11	1	16230.328110492108	442.0	863.0	8351	41	Ctrl_Etoposide
11	1	16230.328110492108	444.0	885.0	4765	41	Ctrl_Etoposide
11	1	16230.328110492108	452.0	873.0	4363	41	Ctrl_Etoposide
11	1	16230.328110492108	457.0	863.0	5202	41	Ctrl_Etoposide
11	1	16230.328110492108	462.0	851.0	5275	41	Ctrl_Etoposide
11	1	16230.328110492108	463.0	878.0	6890	41	Ctrl_Etoposide
11	1	16230.328110492108	465.0	898.0	4941	41	Ctrl_Etoposide
11	1	16230.328110492108	467.0	872.0	6308	41	Ctrl_Etoposide
11	1	16230.328110492108	468.0	888.0	6785	41	Ctrl_Etoposide
11	1	16230.328110492108	473.0	816.0	4709	41	Ctrl_Etoposide
11	1	16230.328110492108	478.0	799.0	10519	41	Ctrl_Etoposide
11	1	16230.328110492108	480.0	810.0	6302	41	Ctrl_Etoposide
11	1	16230.328110492108	482.0	824.0	5547	41	Ctrl_Etoposide
11	1	16230.328110492108	484.0	851.0	4393	41	Ctrl_Etoposide
11	1	16230.328110492108	489.0	900.0	6160	41	Ctrl_Etoposide
11	1	16230.328110492108	490.0	818.0	6782	41	Ctrl_Etoposide
11	1	16230.328110492108	492.0	884.0	4236	41	Ctrl_Etoposide
11	1	16230.328110492108	494.0	809.0	7087	41	Ctrl_Etoposide
11	1	16230.328110492108	496.0	842.0	6642	41	Ctrl_Etoposide
11	1	16230.328110492108	500.0	847.0	4901	41	Ctrl_Etoposide
11	1	16230.328110492108	512.0	813.0	4851	41	Ctrl_Etoposide
11	1	16230.328110492108	512.0	836.0	8592	41	Ctrl_Etoposide
11	1	16230.328110492108	516.0	783.0	4401	41	Ctrl_Etoposide
11	1	16230.328110492108	518.0	881.0	6450	41	Ctrl_Etoposide
11	1	16230.328110492108	519.0	846.0	7082	41	Ctrl_Etoposide
11	1	16230.328110492108	529.0	823.0	5298	41	Ctrl_Etoposide
11	1	16230.328110492108	530.0	842.0	4726	41	Ctrl_Etoposide
11	1	16230.328110492108	534.0	892.0	4801	41	Ctrl_Etoposide
11	1	16230.328110492108	541.0	840.0	4545	41	Ctrl_Etoposide
11	1	16230.328110492108	550.0	808.0	4338	41	Ctrl_Etoposide
11	1	16230.328110492108	552.0	793.0	6048	41	Ctrl_Etoposide
11	1	16230.328110492108	555.0	827.0	6538	41	Ctrl_Etoposide
11	1	16230.328110492108	564.0	852.0	6300	41	Ctrl_Etoposide
11	1	16230.328110492108	566.0	811.0	6517	41	Ctrl_Etoposide
11	1	16230.328110492108	570.0	823.0	5477	41	Ctrl_Etoposide
11	1	16230.328110492108	576.0	845.0	5672	41	Ctrl_Etoposide
13	2	11105.924723283377	28.0	145.0	6549	30	Ctrl_Etoposide
13	2	11105.924723283377	32.0	67.0	5072	30	Ctrl_Etoposide
13	2	11105.924723283377	43.0	69.0	5047	30	Ctrl_Etoposide
13	2	11105.924723283377	46.0	138.0	4238	30	Ctrl_Etoposide
13	2	11105.924723283377	56.0	113.0	6085	30	Ctrl_Etoposide
13	2	11105.924723283377	62.0	139.0	4533	30	Ctrl_Etoposide
13	2	11105.924723283377	66.0	47.0	7868	30	Ctrl_Etoposide
13	2	11105.924723283377	69.0	99.0	7655	30	Ctrl_Etoposide
13	2	11105.924723283377	73.0	99.0	8272	30	Ctrl_Etoposide
13	2	11105.924723283377	75.0	179.0	4007	30	Ctrl_Etoposide
13	2	11105.924723283377	78.0	128.0	7256	30	Ctrl_Etoposide
13	2	11105.924723283377	78.0	151.0	5808	30	Ctrl_Etoposide
13	2	11105.924723283377	91.0	49.0	7764	30	Ctrl_Etoposide
13	2	11105.924723283377	91.0	117.0	4573	30	Ctrl_Etoposide
13	2	11105.924723283377	91.0	155.0	4931	30	Ctrl_Etoposide
13	2	11105.924723283377	105.0	174.0	4478	30	Ctrl_Etoposide
13	2	11105.924723283377	106.0	135.0	4101	30	Ctrl_Etoposide
13	2	11105.924723283377	113.0	102.0	7457	30	Ctrl_Etoposide
13	2	11105.924723283377	116.0	118.0	6327	30	Ctrl_Etoposide
13	2	11105.924723283377	119.0	91.0	4557	30	Ctrl_Etoposide
13	2	11105.924723283377	120.0	113.0	5190	30	Ctrl_Etoposide
13	2	11105.924723283377	128.0	130.0	6310	30	Ctrl_Etoposide
13	2	11105.924723283377	132.0	169.0	8529	30	Ctrl_Etoposide
13	2	11105.924723283377	138.0	57.0	6719	30	Ctrl_Etoposide
13	2	11105.924723283377	139.0	105.0	4072	30	Ctrl_Etoposide
13	2	11105.924723283377	142.0	92.0	8930	30	Ctrl_Etoposide
13	2	11105.924723283377	143.0	159.0	7393	30	Ctrl_Etoposide
13	2	11105.924723283377	153.0	61.0	5412	30	Ctrl_Etoposide
13	2	11105.924723283377	154.0	113.0	5795	30	Ctrl_Etoposide
13	2	11105.924723283377	177.0	135.0	4973	30	Ctrl_Etoposide
14	2	3200.464412095866	309.0	119.0	6075	10	Ctrl_Etoposide
14	2	3200.464412095866	382.0	237.0	4963	10	Ctrl_Etoposide
14	2	3200.464412095866	383.0	141.0	4214	10	Ctrl_Etoposide
14	2	3200.464412095866	406.0	268.0	5159	10	Ctrl_Etoposide
14	2	3200.464412095866	418.0	220.0	6008	10	Ctrl_Etoposide
14	2	3200.464412095866	433.0	197.0	5879	10	Ctrl_Etoposide
14	2	3200.464412095866	440.0	176.0	7819	10	Ctrl_Etoposide
14	2	3200.464412095866	461.0	202.0	4328	10	Ctrl_Etoposide
14	2	3200.464412095866	465.0	176.0	4312	10	Ctrl_Etoposide
14	2	3200.464412095866	473.0	213.0	4800	10	Ctrl_Etoposide
16	2	223.12708066581305	253.0	480.0	7937	10	Ctrl_Etoposide
16	2	223.12708066581305	256.0	412.0	5302	10	Ctrl_Etoposide
16	2	223.12708066581305	284.0	316.0	5007	10	Ctrl_Etoposide
16	2	223.12708066581305	297.0	345.0	4816	10	Ctrl_Etoposide
16	2	223.12708066581305	303.0	500.0	5790	10	Ctrl_Etoposide
16	2	223.12708066581305	330.0	407.0	7997	10	Ctrl_Etoposide
16	2	223.12708066581305	343.0	439.0	4849	10	Ctrl_Etoposide
16	2	223.12708066581305	356.0	372.0	6637	10	Ctrl_Etoposide
16	2	223.12708066581305	358.0	399.0	6147	10	Ctrl_Etoposide
16	2	223.12708066581305	368.0	358.0	5700	10	Ctrl_Etoposide
17	2	226.3986642584114	80.0	489.0	4754	18	Ctrl_Etoposide
17	2	226.3986642584114	86.0	407.0	4570	18	Ctrl_Etoposide
17	2	226.3986642584114	110.0	419.0	5531	18	Ctrl_Etoposide
17	2	226.3986642584114	126.0	391.0	4243	18	Ctrl_Etoposide
17	2	226.3986642584114	127.0	340.0	4583	18	Ctrl_Etoposide
17	2	226.3986642584114	129.0	519.0	4476	18	Ctrl_Etoposide
17	2	226.3986642584114	136.0	379.0	14280	18	Ctrl_Etoposide
17	2	226.3986642584114	146.0	440.0	6860	18	Ctrl_Etoposide
17	2	226.3986642584114	157.0	495.0	4705	18	Ctrl_Etoposide
17	2	226.3986642584114	165.0	498.0	5985	18	Ctrl_Etoposide
17	2	226.3986642584114	173.0	340.0	19387	18	Ctrl_Etoposide
17	2	226.3986642584114	177.0	494.0	6470	18	Ctrl_Etoposide
17	2	226.3986642584114	186.0	460.0	15869	18	Ctrl_Etoposide
17	2	226.3986642584114	186.0	466.0	7421	18	Ctrl_Etoposide
17	2	226.3986642584114	196.0	451.0	5756	18	Ctrl_Etoposide
17	2	226.3986642584114	200.0	362.0	4754	18	Ctrl_Etoposide
17	2	226.3986642584114	207.0	385.0	6344	18	Ctrl_Etoposide
17	2	226.3986642584114	213.0	436.0	6584	18	Ctrl_Etoposide
19	2	226.5692293117332	217.0	579.0	5028	31	Ctrl_Etoposide
19	2	226.5692293117332	222.0	585.0	5924	31	Ctrl_Etoposide
19	2	226.5692293117332	226.0	604.0	7607	31	Ctrl_Etoposide
19	2	226.5692293117332	228.0	546.0	7732	31	Ctrl_Etoposide
19	2	226.5692293117332	235.0	593.0	5421	31	Ctrl_Etoposide
19	2	226.5692293117332	242.0	599.0	10003	31	Ctrl_Etoposide
19	2	226.5692293117332	245.0	611.0	7532	31	Ctrl_Etoposide
19	2	226.5692293117332	262.0	589.0	4591	31	Ctrl_Etoposide
19	2	226.5692293117332	264.0	559.0	6815	31	Ctrl_Etoposide
19	2	226.5692293117332	266.0	578.0	4821	31	Ctrl_Etoposide
19	2	226.5692293117332	282.0	633.0	6193	31	Ctrl_Etoposide
19	2	226.5692293117332	290.0	558.0	5560	31	Ctrl_Etoposide
19	2	226.5692293117332	308.0	540.0	4198	31	Ctrl_Etoposide
19	2	226.5692293117332	317.0	517.0	4069	31	Ctrl_Etoposide
19	2	226.5692293117332	318.0	614.0	7451	31	Ctrl_Etoposide
19	2	226.5692293117332	319.0	531.0	9584	31	Ctrl_Etoposide
19	2	226.5692293117332	322.0	602.0	6768	31	Ctrl_Etoposide
19	2	226.5692293117332	325.0	526.0	4379	31	Ctrl_Etoposide
19	2	226.5692293117332	326.0	594.0	4533	31	Ctrl_Etoposide
