## ROI	Slice	EdU	X	Y	Cy5	FociPerCell	Condition
37	5	15341.517169290988	580.0	232.0	5289	34	Ctrl_Etoposide
37	5	15341.517169290988	580.0	239.0	4668	34	Ctrl_Etoposide
37	5	15341.517169290988	580.0	268.0	4847	34	Ctrl_Etoposide
37	5	15341.517169290988	581.0	225.0	6852	34	Ctrl_Etoposide
37	5	15341.517169290988	582.0	341.0	4454	34	Ctrl_Etoposide
37	5	15341.517169290988	582.0	360.0	4307	34	Ctrl_Etoposide
37	5	15341.517169290988	586.0	218.0	3961	34	Ctrl_Etoposide
37	5	15341.517169290988	587.0	200.0	5171	34	Ctrl_Etoposide
37	5	15341.517169290988	604.0	296.0	4322	34	Ctrl_Etoposide
37	5	15341.517169290988	606.0	186.0	6015	34	Ctrl_Etoposide
37	5	15341.517169290988	608.0	340.0	3867	34	Ctrl_Etoposide
37	5	15341.517169290988	614.0	217.0	4620	34	Ctrl_Etoposide
37	5	15341.517169290988	614.0	231.0	4173	34	Ctrl_Etoposide
37	5	15341.517169290988	625.0	310.0	5664	34	Ctrl_Etoposide
37	5	15341.517169290988	630.0	309.0	6398	34	Ctrl_Etoposide
38	5	16640.171501294597	11.0	361.0	4447	32	Ctrl_Etoposide
38	5	16640.171501294597	18.0	375.0	6698	32	Ctrl_Etoposide
38	5	16640.171501294597	40.0	330.0	5596	32	Ctrl_Etoposide
38	5	16640.171501294597	46.0	314.0	6741	32	Ctrl_Etoposide
38	5	16640.171501294597	56.0	370.0	6465	32	Ctrl_Etoposide
38	5	16640.171501294597	71.0	349.0	5302	32	Ctrl_Etoposide
38	5	16640.171501294597	72.0	376.0	9274	32	Ctrl_Etoposide
38	5	16640.171501294597	78.0	393.0	6164	32	Ctrl_Etoposide
38	5	16640.171501294597	79.0	412.0	4886	32	Ctrl_Etoposide
38	5	16640.171501294597	86.0	389.0	4483	32	Ctrl_Etoposide
38	5	16640.171501294597	91.0	283.0	4202	32	Ctrl_Etoposide
38	5	16640.171501294597	95.0	298.0	8001	32	Ctrl_Etoposide
38	5	16640.171501294597	105.0	330.0	4219	32	Ctrl_Etoposide
38	5	16640.171501294597	109.0	377.0	3838	32	Ctrl_Etoposide
38	5	16640.171501294597	111.0	388.0	5907	32	Ctrl_Etoposide
38	5	16640.171501294597	115.0	291.0	4758	32	Ctrl_Etoposide
38	5	16640.171501294597	116.0	275.0	4183	32	Ctrl_Etoposide
38	5	16640.171501294597	117.0	363.0	4548	32	Ctrl_Etoposide
38	5	16640.171501294597	124.0	296.0	5229	32	Ctrl_Etoposide
38	5	16640.171501294597	126.0	324.0	4398	32	Ctrl_Etoposide
38	5	16640.171501294597	127.0	318.0	8293	32	Ctrl_Etoposide
38	5	16640.171501294597	127.0	362.0	4269	32	Ctrl_Etoposide
38	5	16640.171501294597	130.0	281.0	4275	32	Ctrl_Etoposide
38	5	16640.171501294597	152.0	331.0	5200	32	Ctrl_Etoposide
38	5	16640.171501294597	157.0	307.0	4691	32	Ctrl_Etoposide
38	5	16640.171501294597	161.0	311.0	5010	32	Ctrl_Etoposide
38	5	16640.171501294597	169.0	361.0	4135	32	Ctrl_Etoposide
38	5	16640.171501294597	174.0	283.0	4344	32	Ctrl_Etoposide
38	5	16640.171501294597	178.0	278.0	4822	32	Ctrl_Etoposide
38	5	16640.171501294597	178.0	353.0	4789	32	Ctrl_Etoposide
38	5	16640.171501294597	185.0	312.0	5839	32	Ctrl_Etoposide
38	5	16640.171501294597	189.0	299.0	6024	32	Ctrl_Etoposide
39	5	18884.5546692607	798.0	302.0	6149	19	Ctrl_Etoposide
39	5	18884.5546692607	803.0	303.0	6426	19	Ctrl_Etoposide
39	5	18884.5546692607	804.0	335.0	5445	19	Ctrl_Etoposide
39	5	18884.5546692607	812.0	357.0	6191	19	Ctrl_Etoposide
39	5	18884.5546692607	818.0	355.0	10603	19	Ctrl_Etoposide
39	5	18884.5546692607	827.0	263.0	9856	19	Ctrl_Etoposide
39	5	18884.5546692607	828.0	365.0	4583	19	Ctrl_Etoposide
39	5	18884.5546692607	842.0	331.0	4238	19	Ctrl_Etoposide
39	5	18884.5546692607	845.0	361.0	7099	19	Ctrl_Etoposide
39	5	18884.5546692607	848.0	355.0	4021	19	Ctrl_Etoposide
39	5	18884.5546692607	850.0	327.0	4366	19	Ctrl_Etoposide
39	5	18884.5546692607	855.0	314.0	4660	19	Ctrl_Etoposide
39	5	18884.5546692607	865.0	387.0	4329	19	Ctrl_Etoposide
39	5	18884.5546692607	870.0	336.0	4557	19	Ctrl_Etoposide
39	5	18884.5546692607	874.0	305.0	3904	19	Ctrl_Etoposide
39	5	18884.5546692607	875.0	294.0	4144	19	Ctrl_Etoposide
39	5	18884.5546692607	880.0	357.0	6614	19	Ctrl_Etoposide
39	5	18884.5546692607	884.0	317.0	6558	19	Ctrl_Etoposide
39	5	18884.5546692607	884.0	382.0	4246	19	Ctrl_Etoposide
40	5	17350.879821837203	254.0	465.0	4896	24	Ctrl_Etoposide
40	5	17350.879821837203	255.0	474.0	4156	24	Ctrl_Etoposide
40	5	17350.879821837203	256.0	504.0	4625	24	Ctrl_Etoposide
40	5	17350.879821837203	289.0	508.0	3942	24	Ctrl_Etoposide
40	5	17350.879821837203	295.0	466.0	7228	24	Ctrl_Etoposide
40	5	17350.879821837203	297.0	413.0	6016	24	Ctrl_Etoposide
40	5	17350.879821837203	304.0	546.0	5425	24	Ctrl_Etoposide
40	5	17350.879821837203	312.0	434.0	4261	24	Ctrl_Etoposide
40	5	17350.879821837203	327.0	557.0	6962	24	Ctrl_Etoposide
40	5	17350.879821837203	331.0	474.0	4362	24	Ctrl_Etoposide
40	5	17350.879821837203	336.0	445.0	4180	24	Ctrl_Etoposide
40	5	17350.879821837203	336.0	493.0	4126	24	Ctrl_Etoposide
40	5	17350.879821837203	356.0	479.0	6730	24	Ctrl_Etoposide
40	5	17350.879821837203	371.0	441.0	5963	24	Ctrl_Etoposide
40	5	17350.879821837203	375.0	552.0	9297	24	Ctrl_Etoposide
40	5	17350.879821837203	385.0	427.0	5889	24	Ctrl_Etoposide
40	5	17350.879821837203	395.0	511.0	4201	24	Ctrl_Etoposide
40	5	17350.879821837203	398.0	535.0	4142	24	Ctrl_Etoposide
40	5	17350.879821837203	409.0	491.0	4692	24	Ctrl_Etoposide
40	5	17350.879821837203	409.0	505.0	6757	24	Ctrl_Etoposide
40	5	17350.879821837203	420.0	481.0	4672	24	Ctrl_Etoposide
40	5	17350.879821837203	422.0	463.0	4874	24	Ctrl_Etoposide
40	5	17350.879821837203	430.0	504.0	5006	24	Ctrl_Etoposide
40	5	17350.879821837203	432.0	466.0	5032	24	Ctrl_Etoposide
41	5	15248.451183731282	48.0	494.0	7669	29	Ctrl_Etoposide
41	5	15248.451183731282	49.0	510.0	5395	29	Ctrl_Etoposide
41	5	15248.451183731282	57.0	463.0	4181	29	Ctrl_Etoposide
41	5	15248.451183731282	79.0	525.0	4636	29	Ctrl_Etoposide
41	5	15248.451183731282	80.0	568.0	4176	29	Ctrl_Etoposide
41	5	15248.451183731282	85.0	491.0	4406	29	Ctrl_Etoposide
41	5	15248.451183731282	87.0	523.0	4482	29	Ctrl_Etoposide
41	5	15248.451183731282	88.0	447.0	4934	29	Ctrl_Etoposide
41	5	15248.451183731282	88.0	554.0	3941	29	Ctrl_Etoposide
41	5	15248.451183731282	89.0	540.0	5039	29	Ctrl_Etoposide
41	5	15248.451183731282	91.0	472.0	6866	29	Ctrl_Etoposide
41	5	15248.451183731282	92.0	508.0	8051	29	Ctrl_Etoposide
41	5	15248.451183731282	96.0	582.0	4635	29	Ctrl_Etoposide
41	5	15248.451183731282	100.0	460.0	5520	29	Ctrl_Etoposide
41	5	15248.451183731282	102.0	499.0	5084	29	Ctrl_Etoposide
41	5	15248.451183731282	103.0	547.0	5132	29	Ctrl_Etoposide
41	5	15248.451183731282	121.0	544.0	6377	29	Ctrl_Etoposide
41	5	15248.451183731282	122.0	448.0	5510	29	Ctrl_Etoposide
41	5	15248.451183731282	123.0	560.0	4202	29	Ctrl_Etoposide
41	5	15248.451183731282	126.0	574.0	5212	29	Ctrl_Etoposide
41	5	15248.451183731282	129.0	487.0	5288	29	Ctrl_Etoposide
41	5	15248.451183731282	132.0	575.0	4974	29	Ctrl_Etoposide
41	5	15248.451183731282	133.0	593.0	5322	29	Ctrl_Etoposide
41	5	15248.451183731282	145.0	478.0	4693	29	Ctrl_Etoposide
41	5	15248.451183731282	155.0	490.0	4572	29	Ctrl_Etoposide
41	5	15248.451183731282	157.0	557.0	6630	29	Ctrl_Etoposide
41	5	15248.451183731282	158.0	576.0	6840	29	Ctrl_Etoposide
41	5	15248.451183731282	170.0	579.0	5639	29	Ctrl_Etoposide
41	5	15248.451183731282	174.0	509.0	4422	29	Ctrl_Etoposide
42	5	16365.50101637493	102.0	692.0	5623	26	Ctrl_Etoposide
42	5	16365.50101637493	106.0	682.0	6475	26	Ctrl_Etoposide
42	5	16365.50101637493	114.0	645.0	7038	26	Ctrl_Etoposide
42	5	16365.50101637493	114.0	696.0	9242	26	Ctrl_Etoposide
42	5	16365.50101637493	117.0	709.0	10273	26	Ctrl_Etoposide
42	5	16365.50101637493	132.0	662.0	3954	26	Ctrl_Etoposide
42	5	16365.50101637493	133.0	648.0	5448	26	Ctrl_Etoposide
42	5	16365.50101637493	150.0	699.0	4241	26	Ctrl_Etoposide
42	5	16365.50101637493	151.0	649.0	4532	26	Ctrl_Etoposide
42	5	16365.50101637493	155.0	692.0	4013	26	Ctrl_Etoposide
42	5	16365.50101637493	159.0	748.0	7057	26	Ctrl_Etoposide
42	5	16365.50101637493	160.0	672.0	4417	26	Ctrl_Etoposide
42	5	16365.50101637493	160.0	743.0	5102	26	Ctrl_Etoposide
42	5	16365.50101637493	166.0	660.0	6369	26	Ctrl_Etoposide
42	5	16365.50101637493	171.0	657.0	7342	26	Ctrl_Etoposide
42	5	16365.50101637493	176.0	720.0	4668	26	Ctrl_Etoposide
42	5	16365.50101637493	183.0	708.0	7026	26	Ctrl_Etoposide
42	5	16365.50101637493	193.0	740.0	5991	26	Ctrl_Etoposide
42	5	16365.50101637493	197.0	681.0	4471	26	Ctrl_Etoposide
42	5	16365.50101637493	206.0	642.0	5249	26	Ctrl_Etoposide
42	5	16365.50101637493	212.0	642.0	4603	26	Ctrl_Etoposide
42	5	16365.50101637493	213.0	691.0	3965	26	Ctrl_Etoposide
42	5	16365.50101637493	213.0	721.0	3972	26	Ctrl_Etoposide
42	5	16365.50101637493	213.0	733.0	5230	26	Ctrl_Etoposide
42	5	16365.50101637493	219.0	733.0	5006	26	Ctrl_Etoposide
42	5	16365.50101637493	233.0	676.0	6086	26	Ctrl_Etoposide
43	5	14432.587427552386	595.0	714.0	7260	13	Ctrl_Etoposide
43	5	14432.587427552386	600.0	706.0	6261	13	Ctrl_Etoposide
43	5	14432.587427552386	601.0	774.0	4776	13	Ctrl_Etoposide
43	5	14432.587427552386	643.0	665.0	5419	13	Ctrl_Etoposide
43	5	14432.587427552386	657.0	671.0	4532	13	Ctrl_Etoposide
43	5	14432.587427552386	660.0	753.0	4387	13	Ctrl_Etoposide
43	5	14432.587427552386	663.0	726.0	4777	13	Ctrl_Etoposide
43	5	14432.587427552386	664.0	835.0	4326	13	Ctrl_Etoposide
43	5	14432.587427552386	667.0	781.0	4727	13	Ctrl_Etoposide
43	5	14432.587427552386	680.0	786.0	5496	13	Ctrl_Etoposide
43	5	14432.587427552386	683.0	672.0	4083	13	Ctrl_Etoposide
43	5	14432.587427552386	686.0	733.0	7081	13	Ctrl_Etoposide
43	5	14432.587427552386	695.0	821.0	4131	13	Ctrl_Etoposide
45	5	19840.5760197775	478.0	840.0	6895	14	Ctrl_Etoposide
45	5	19840.5760197775	501.0	835.0	3985	14	Ctrl_Etoposide
45	5	19840.5760197775	507.0	826.0	3919	14	Ctrl_Etoposide
45	5	19840.5760197775	524.0	825.0	5083	14	Ctrl_Etoposide
45	5	19840.5760197775	525.0	867.0	5540	14	Ctrl_Etoposide
45	5	19840.5760197775	530.0	797.0	5394	14	Ctrl_Etoposide
45	5	19840.5760197775	562.0	842.0	4048	14	Ctrl_Etoposide
45	5	19840.5760197775	565.0	850.0	4572	14	Ctrl_Etoposide
45	5	19840.5760197775	580.0	844.0	4196	14	Ctrl_Etoposide
45	5	19840.5760197775	583.0	894.0	4327	14	Ctrl_Etoposide
45	5	19840.5760197775	590.0	863.0	4200	14	Ctrl_Etoposide
45	5	19840.5760197775	591.0	905.0	5113	14	Ctrl_Etoposide
45	5	19840.5760197775	597.0	881.0	4490	14	Ctrl_Etoposide
45	5	19840.5760197775	606.0	890.0	5738	14	Ctrl_Etoposide
46	6	10480.340586998263	625.0	271.0	8595	22	Ctrl_H2O2
46	6	10480.340586998263	630.0	282.0	3924	22	Ctrl_H2O2
46	6	10480.340586998263	662.0	280.0	13243	22	Ctrl_H2O2
46	6	10480.340586998263	685.0	274.0	4782	22	Ctrl_H2O2
46	6	10480.340586998263	690.0	228.0	4811	22	Ctrl_H2O2
46	6	10480.340586998263	696.0	257.0	5428	22	Ctrl_H2O2
46	6	10480.340586998263	703.0	230.0	3857	22	Ctrl_H2O2
46	6	10480.340586998263	707.0	262.0	5565	22	Ctrl_H2O2
46	6	10480.340586998263	720.0	229.0	8162	22	Ctrl_H2O2
46	6	10480.340586998263	721.0	247.0	6249	22	Ctrl_H2O2
46	6	10480.340586998263	723.0	290.0	4393	22	Ctrl_H2O2
46	6	10480.340586998263	728.0	307.0	4616	22	Ctrl_H2O2
46	6	10480.340586998263	731.0	246.0	6416	22	Ctrl_H2O2
46	6	10480.340586998263	740.0	254.0	8374	22	Ctrl_H2O2
46	6	10480.340586998263	765.0	272.0	4070	22	Ctrl_H2O2
46	6	10480.340586998263	768.0	252.0	9316	22	Ctrl_H2O2
46	6	10480.340586998263	776.0	286.0	4131	22	Ctrl_H2O2
46	6	10480.340586998263	777.0	244.0	6948	22	Ctrl_H2O2
46	6	10480.340586998263	782.0	319.0	4713	22	Ctrl_H2O2
46	6	10480.340586998263	785.0	243.0	6193	22	Ctrl_H2O2
46	6	10480.340586998263	803.0	286.0	4057	22	Ctrl_H2O2
46	6	10480.340586998263	810.0	304.0	4029	22	Ctrl_H2O2
47	6	262.43662502692223	209.0	264.0	8288	1	Ctrl_H2O2
48	6	395.8481337047354	603.0	480.0	9238	2	Ctrl_H2O2
48	6	395.8481337047354	618.0	552.0	9385	2	Ctrl_H2O2
49	6	12743.144862088811	729.0	613.0	7053	18	Ctrl_H2O2
49	6	12743.144862088811	732.0	574.0	4811	18	Ctrl_H2O2
49	6	12743.144862088811	734.0	566.0	7351	18	Ctrl_H2O2
49	6	12743.144862088811	744.0	453.0	11955	18	Ctrl_H2O2
49	6	12743.144862088811	749.0	566.0	5205	18	Ctrl_H2O2
49	6	12743.144862088811	758.0	573.0	4354	18	Ctrl_H2O2
49	6	12743.144862088811	758.0	616.0	6190	18	Ctrl_H2O2
49	6	12743.144862088811	763.0	531.0	3880	18	Ctrl_H2O2
49	6	12743.144862088811	786.0	505.0	7435	18	Ctrl_H2O2
49	6	12743.144862088811	786.0	568.0	4376	18	Ctrl_H2O2
49	6	12743.144862088811	804.0	454.0	4815	18	Ctrl_H2O2
49	6	12743.144862088811	809.0	591.0	3925	18	Ctrl_H2O2
49	6	12743.144862088811	811.0	522.0	7822	18	Ctrl_H2O2
49	6	12743.144862088811	829.0	517.0	5159	18	Ctrl_H2O2
49	6	12743.144862088811	829.0	577.0	5416	18	Ctrl_H2O2
49	6	12743.144862088811	831.0	557.0	6016	18	Ctrl_H2O2
49	6	12743.144862088811	834.0	568.0	4403	18	Ctrl_H2O2
49	6	12743.144862088811	847.0	566.0	7514	18	Ctrl_H2O2
51	6	4636.808018625942	605.0	678.0	4626	23	Ctrl_H2O2
51	6	4636.808018625942	612.0	700.0	3751	23	Ctrl_H2O2
51	6	4636.808018625942	620.0	666.0	4133	23	Ctrl_H2O2
51	6	4636.808018625942	631.0	667.0	5631	23	Ctrl_H2O2
51	6	4636.808018625942	640.0	694.0	4183	23	Ctrl_H2O2
51	6	4636.808018625942	643.0	734.0	3837	23	Ctrl_H2O2
51	6	4636.808018625942	647.0	701.0	5032	23	Ctrl_H2O2
51	6	4636.808018625942	648.0	630.0	4294	23	Ctrl_H2O2
51	6	4636.808018625942	656.0	668.0	7850	23	Ctrl_H2O2
51	6	4636.808018625942	666.0	636.0	4071	23	Ctrl_H2O2
51	6	4636.808018625942	678.0	661.0	5271	23	Ctrl_H2O2
51	6	4636.808018625942	683.0	631.0	5240	23	Ctrl_H2O2
51	6	4636.808018625942	685.0	742.0	4360	23	Ctrl_H2O2
51	6	4636.808018625942	692.0	598.0	4300	23	Ctrl_H2O2
51	6	4636.808018625942	692.0	614.0	4165	23	Ctrl_H2O2
51	6	4636.808018625942	705.0	681.0	7212	23	Ctrl_H2O2
51	6	4636.808018625942	715.0	638.0	4713	23	Ctrl_H2O2
51	6	4636.808018625942	723.0	659.0	5738	23	Ctrl_H2O2
51	6	4636.808018625942	728.0	716.0	6601	23	Ctrl_H2O2
51	6	4636.808018625942	729.0	613.0	7053	23	Ctrl_H2O2
51	6	4636.808018625942	758.0	616.0	6190	23	Ctrl_H2O2
51	6	4636.808018625942	758.0	640.0	8865	23	Ctrl_H2O2
51	6	4636.808018625942	765.0	698.0	3934	23	Ctrl_H2O2
52	6	289.0851480448585	392.0	735.0	3696	1	Ctrl_H2O2
53	6	289.80518808236513	471.0	899.0	4545	1	Ctrl_H2O2
54	7	3210.186223963704	142.0	36.0	4532	11	Ctrl_H2O2
54	7	3210.186223963704	190.0	115.0	5916	11	Ctrl_H2O2
54	7	3210.186223963704	198.0	84.0	6859	11	Ctrl_H2O2
54	7	3210.186223963704	203.0	18.0	4865	11	Ctrl_H2O2
54	7	3210.186223963704	205.0	52.0	7460	11	Ctrl_H2O2
54	7	3210.186223963704	215.0	40.0	4658	11	Ctrl_H2O2
54	7	3210.186223963704	262.0	118.0	4975	11	Ctrl_H2O2
54	7	3210.186223963704	263.0	138.0	4225	11	Ctrl_H2O2
54	7	3210.186223963704	267.0	40.0	7284	11	Ctrl_H2O2
54	7	3210.186223963704	268.0	103.0	8918	11	Ctrl_H2O2
54	7	3210.186223963704	284.0	64.0	11183	11	Ctrl_H2O2
55	7	9508.050365630714	542.0	356.0	10398	2	Ctrl_H2O2
55	7	9508.050365630714	547.0	312.0	4197	2	Ctrl_H2O2
56	7	10829.36035041487	174.0	372.0	5341	36	Ctrl_H2O2
56	7	10829.36035041487	179.0	348.0	4066	36	Ctrl_H2O2
56	7	10829.36035041487	183.0	404.0	7689	36	Ctrl_H2O2
56	7	10829.36035041487	190.0	317.0	6276	36	Ctrl_H2O2
56	7	10829.36035041487	200.0	445.0	3814	36	Ctrl_H2O2
56	7	10829.36035041487	202.0	301.0	3812	36	Ctrl_H2O2
56	7	10829.36035041487	206.0	381.0	4092	36	Ctrl_H2O2
56	7	10829.36035041487	207.0	356.0	7196	36	Ctrl_H2O2
56	7	10829.36035041487	211.0	292.0	4921	36	Ctrl_H2O2
56	7	10829.36035041487	217.0	429.0	4992	36	Ctrl_H2O2
56	7	10829.36035041487	220.0	296.0	4827	36	Ctrl_H2O2
56	7	10829.36035041487	223.0	392.0	4524	36	Ctrl_H2O2
56	7	10829.36035041487	224.0	376.0	5213	36	Ctrl_H2O2
56	7	10829.36035041487	229.0	312.0	5478	36	Ctrl_H2O2
56	7	10829.36035041487	231.0	386.0	4660	36	Ctrl_H2O2
56	7	10829.36035041487	231.0	427.0	5913	36	Ctrl_H2O2
56	7	10829.36035041487	232.0	468.0	5592	36	Ctrl_H2O2
56	7	10829.36035041487	234.0	330.0	4385	36	Ctrl_H2O2
56	7	10829.36035041487	238.0	320.0	8942	36	Ctrl_H2O2
56	7	10829.36035041487	249.0	452.0	4650	36	Ctrl_H2O2
56	7	10829.36035041487	257.0	455.0	7642	36	Ctrl_H2O2
56	7	10829.36035041487	273.0	346.0	5478	36	Ctrl_H2O2
56	7	10829.36035041487	273.0	400.0	5047	36	Ctrl_H2O2
56	7	10829.36035041487	276.0	386.0	5781	36	Ctrl_H2O2
56	7	10829.36035041487	278.0	455.0	4824	36	Ctrl_H2O2
56	7	10829.36035041487	280.0	342.0	4097	36	Ctrl_H2O2
56	7	10829.36035041487	281.0	400.0	7080	36	Ctrl_H2O2
56	7	10829.36035041487	283.0	390.0	5401	36	Ctrl_H2O2
56	7	10829.36035041487	286.0	373.0	4948	36	Ctrl_H2O2
56	7	10829.36035041487	289.0	298.0	4487	36	Ctrl_H2O2
56	7	10829.36035041487	289.0	329.0	6496	36	Ctrl_H2O2
56	7	10829.36035041487	292.0	376.0	5341	36	Ctrl_H2O2
56	7	10829.36035041487	294.0	371.0	6574	36	Ctrl_H2O2
56	7	10829.36035041487	296.0	291.0	3967	36	Ctrl_H2O2
56	7	10829.36035041487	299.0	312.0	4265	36	Ctrl_H2O2
56	7	10829.36035041487	327.0	319.0	5070	36	Ctrl_H2O2
57	7	11166.11485409933	783.0	423.0	3974	6	Ctrl_H2O2
57	7	11166.11485409933	799.0	436.0	4842	6	Ctrl_H2O2
57	7	11166.11485409933	816.0	408.0	4896	6	Ctrl_H2O2
57	7	11166.11485409933	832.0	432.0	4889	6	Ctrl_H2O2
57	7	11166.11485409933	863.0	506.0	4185	6	Ctrl_H2O2
57	7	11166.11485409933	904.0	402.0	6232	6	Ctrl_H2O2
58	7	292.9059975806766	454.0	827.0	3869	14	Ctrl_H2O2
58	7	292.9059975806766	457.0	835.0	7074	14	Ctrl_H2O2
58	7	292.9059975806766	460.0	761.0	5640	14	Ctrl_H2O2
58	7	292.9059975806766	461.0	881.0	3877	14	Ctrl_H2O2
58	7	292.9059975806766	482.0	869.0	7647	14	Ctrl_H2O2
58	7	292.9059975806766	496.0	849.0	4378	14	Ctrl_H2O2
58	7	292.9059975806766	504.0	774.0	3867	14	Ctrl_H2O2
58	7	292.9059975806766	507.0	832.0	6487	14	Ctrl_H2O2
58	7	292.9059975806766	529.0	868.0	6259	14	Ctrl_H2O2
58	7	292.9059975806766	545.0	852.0	7894	14	Ctrl_H2O2
58	7	292.9059975806766	560.0	856.0	5049	14	Ctrl_H2O2
58	7	292.9059975806766	565.0	756.0	4227	14	Ctrl_H2O2
58	7	292.9059975806766	571.0	861.0	6326	14	Ctrl_H2O2
58	7	292.9059975806766	619.0	806.0	3957	14	Ctrl_H2O2
59	8	267.31325718241607	375.0	91.0	5983	2	Ctrl_H2O2
59	8	267.31325718241607	383.0	54.0	3756	2	Ctrl_H2O2
61	8	689.5512144821265	533.0	308.0	4138	1	Ctrl_H2O2
62	8	3061.3925813118676	73.0	334.0	5197	9	Ctrl_H2O2
62	8	3061.3925813118676	78.0	308.0	4053	9	Ctrl_H2O2
62	8	3061.3925813118676	86.0	296.0	5104	9	Ctrl_H2O2
62	8	3061.3925813118676	87.0	229.0	6361	9	Ctrl_H2O2
62	8	3061.3925813118676	115.0	372.0	3985	9	Ctrl_H2O2
62	8	3061.3925813118676	117.0	320.0	4251	9	Ctrl_H2O2
62	8	3061.3925813118676	132.0	314.0	5343	9	Ctrl_H2O2
62	8	3061.3925813118676	134.0	358.0	6877	9	Ctrl_H2O2
62	8	3061.3925813118676	141.0	288.0	4403	9	Ctrl_H2O2
63	8	4031.290934563073	186.0	470.0	9239	5	Ctrl_H2O2
63	8	4031.290934563073	189.0	404.0	4665	5	Ctrl_H2O2
63	8	4031.290934563073	194.0	476.0	4445	5	Ctrl_H2O2
63	8	4031.290934563073	195.0	466.0	4168	5	Ctrl_H2O2
63	8	4031.290934563073	223.0	388.0	5172	5	Ctrl_H2O2
64	8	281.02309227837765	355.0	500.0	3908	2	Ctrl_H2O2
64	8	281.02309227837765	380.0	390.0	3817	2	Ctrl_H2O2
72	9	6782.017261286225	56.0	157.0	3969	24	Ctrl_H2O2
72	9	6782.017261286225	61.0	222.0	6344	24	Ctrl_H2O2
72	9	6782.017261286225	73.0	132.0	4142	24	Ctrl_H2O2
72	9	6782.017261286225	76.0	265.0	11137	24	Ctrl_H2O2
72	9	6782.017261286225	79.0	198.0	7579	24	Ctrl_H2O2
72	9	6782.017261286225	83.0	135.0	4539	24	Ctrl_H2O2
72	9	6782.017261286225	85.0	148.0	4202	24	Ctrl_H2O2
72	9	6782.017261286225	85.0	155.0	5656	24	Ctrl_H2O2
72	9	6782.017261286225	90.0	197.0	8197	24	Ctrl_H2O2
72	9	6782.017261286225	91.0	190.0	9170	24	Ctrl_H2O2
72	9	6782.017261286225	96.0	219.0	5121	24	Ctrl_H2O2
72	9	6782.017261286225	99.0	149.0	7569	24	Ctrl_H2O2
72	9	6782.017261286225	99.0	178.0	4975	24	Ctrl_H2O2
72	9	6782.017261286225	106.0	152.0	6669	24	Ctrl_H2O2
72	9	6782.017261286225	110.0	161.0	4649	24	Ctrl_H2O2
72	9	6782.017261286225	110.0	185.0	4751	24	Ctrl_H2O2
72	9	6782.017261286225	114.0	120.0	5853	24	Ctrl_H2O2
72	9	6782.017261286225	118.0	212.0	7763	24	Ctrl_H2O2
72	9	6782.017261286225	144.0	139.0	5074	24	Ctrl_H2O2
72	9	6782.017261286225	144.0	168.0	5742	24	Ctrl_H2O2
72	9	6782.017261286225	148.0	235.0	6277	24	Ctrl_H2O2
72	9	6782.017261286225	154.0	168.0	5814	24	Ctrl_H2O2
72	9	6782.017261286225	158.0	199.0	6594	24	Ctrl_H2O2
72	9	6782.017261286225	159.0	194.0	5501	24	Ctrl_H2O2
73	9	312.06170791586493	148.0	235.0	6277	2	Ctrl_H2O2
73	9	312.06170791586493	239.0	253.0	3596	2	Ctrl_H2O2
76	9	9354.587559649317	167.0	578.0	4916	38	Ctrl_H2O2
76	9	9354.587559649317	184.0	572.0	5259	38	Ctrl_H2O2
76	9	9354.587559649317	195.0	586.0	4765	38	Ctrl_H2O2
76	9	9354.587559649317	203.0	593.0	5033	38	Ctrl_H2O2
76	9	9354.587559649317	205.0	573.0	4137	38	Ctrl_H2O2
76	9	9354.587559649317	215.0	565.0	6672	38	Ctrl_H2O2
76	9	9354.587559649317	215.0	574.0	4994	38	Ctrl_H2O2
76	9	9354.587559649317	222.0	526.0	5887	38	Ctrl_H2O2
76	9	9354.587559649317	222.0	537.0	5551	38	Ctrl_H2O2
76	9	9354.587559649317	223.0	550.0	6580	38	Ctrl_H2O2
76	9	9354.587559649317	224.0	560.0	5573	38	Ctrl_H2O2
76	9	9354.587559649317	225.0	505.0	5798	38	Ctrl_H2O2
76	9	9354.587559649317	229.0	534.0	5456	38	Ctrl_H2O2
76	9	9354.587559649317	229.0	611.0	4807	38	Ctrl_H2O2
76	9	9354.587559649317	230.0	563.0	6745	38	Ctrl_H2O2
76	9	9354.587559649317	234.0	538.0	4255	38	Ctrl_H2O2
76	9	9354.587559649317	235.0	555.0	4396	38	Ctrl_H2O2
76	9	9354.587559649317	242.0	527.0	5606	38	Ctrl_H2O2
76	9	9354.587559649317	243.0	504.0	6318	38	Ctrl_H2O2
76	9	9354.587559649317	244.0	617.0	4250	38	Ctrl_H2O2
76	9	9354.587559649317	248.0	554.0	5056	38	Ctrl_H2O2
76	9	9354.587559649317	252.0	541.0	9994	38	Ctrl_H2O2
76	9	9354.587559649317	254.0	578.0	4308	38	Ctrl_H2O2
76	9	9354.587559649317	260.0	508.0	8162	38	Ctrl_H2O2
76	9	9354.587559649317	264.0	543.0	8456	38	Ctrl_H2O2
76	9	9354.587559649317	266.0	567.0	8894	38	Ctrl_H2O2
76	9	9354.587559649317	267.0	585.0	6263	38	Ctrl_H2O2
76	9	9354.587559649317	277.0	538.0	5165	38	Ctrl_H2O2
